timestamp	ch1	ch2	ch3	ch4
1.184	11727	33509	32805	33194
1.2	18904	31827	32805	33417
1.24	31717	36035	32798	33873
1.272	15112	42467	32784	34155
1.296	47620	17415	32842	34327
1.32	20259	48179	32785	34456
1.344	51746	20687	32827	34556
1.368	23272	46037	32698	34613
1.392	46685	28403	32746	34651
1.416	29740	34817	32728	34683
1.448	39926	25717	32808	34675
1.472	29338	43080	32778	34643
1.496	47429	18056	32819	34598
1.52	19570	48418	32792	34536
1.552	10620	48096	32765	34444
1.576	50364	24423	32738	34364
1.608	43488	29906	32731	34250
1.64	40663	45453	32777	34115
1.672	29315	51851	32787	33986
1.72	5508	44329	32811	33780
1.76	41760	19168	32783	33633
1.792	40024	24639	32746	33501
1.824	30883	30563	32799	33389
1.856	46631	36903	32816	33288
1.88	42046	19787	32826	33221
1.912	48933	16996	32881	33127
2.008	50812	34451	32720	32925
2.04	41186	38978	32787	32882
2.072	30546	47607	32796	32828
2.104	17036	47593	32794	32783
2.136	8808	47496	32772	32776
2.168	4741	43866	32781	32666
2.192	51653	26748	32730	32344
2.224	44114	31716	32695	31570
2.256	36841	38863	32790	30759
2.288	24241	40361	32819	30545
2.32	9593	45660	32779	30548
2.352	2617	47386	32792	30844
2.384	6424	44378	32767	31303
2.416	19683	38664	32654	31617
2.448	30618	30921	32677	32114
2.48	41093	23314	32821	32567
2.512	50644	18535	32847	33045
2.536	9061	46992	32805	32984
2.568	16023	46750	32814	33270
2.6	23859	44272	32717	33664
2.632	31960	37898	32703	33938
2.664	40463	29705	32664	34082
2.696	49524	21853	32803	34115
2.728	51871	18639	32815	34219
2.76	51874	19059	32772	34302
2.792	50368	22743	32759	34185
2.824	38901	27251	32721	34050
2.856	28392	32940	32833	33908
2.896	48971	22910	32810	33932
2.928	51786	18658	32817	33775
2.968	17056	46829	32795	33532
3.008	45976	24457	32718	33362
3.048	32723	35194	32679	33212
3.088	19096	38146	32806	33079
3.128	51104	18358	32830	33141
3.168	14447	47848	32783	32665
3.208	45320	23789	32754	32815
3.256	29110	31869	32812	32645
3.328	50782	18646	32864	32747
3.376	51491	19252	32829	32610
3.448	30377	37000	32674	32563
3.496	43633	24757	32808	32553
3.544	51586	18154	32851	32549
3.592	49696	20755	32797	32555
3.632	26367	41741	32713	32472
3.672	25616	33386	32811	32443
3.712	46490	22084	32838	32644
3.76	51646	18030	32813	32639
3.8	18878	46967	32718	32439
3.84	39626	27286	32717	32563
3.88	37436	30272	32678	32629
3.928	50291	19695	32831	32677
3.976	51727	18544	32809	32760
4.032	24019	42557	32689	32639
4.08	36725	31011	32673	32672
4.128	48695	20319	32822	32683
4.176	51632	18220	32803	32720
4.224	46556	23581	32730	32671
4.28	35812	32620	32671	32774
4.336	13256	42219	32772	32570
4.392	51753	19206	32816	32812
4.448	27807	41083	32670	32670
4.512	42940	25400	32812	32814
4.56	51683	18208	32823	32886
4.616	20015	46422	32726	32645
4.664	30595	38000	32672	32669
4.712	42087	25739	32813	32730
4.776	51682	17897	32844	32823
4.824	46003	22025	32759	32752
4.872	33015	29868	32811	32777
4.92	16477	38543	32799	32602
4.968	12920	45010	32777	32522
5.016	17883	46943	32696	32597
5.064	28171	40307	32687	32714
5.112	42165	26417	32687	32806
5.16	51542	18820	32820	32815
5.208	51634	19648	32792	32868
5.264	28358	40411	32715	32667
5.32	20740	37225	32808	32655
5.376	51722	17957	32880	32793
5.432	19687	45506	32693	32639
5.488	31927	30756	32812	32778
5.544	47995	21393	32855	32700
5.6	14818	47644	32801	32610
5.656	44860	24835	32713	32751
5.712	39087	29990	32648	32828
5.768	12514	43766	32797	32601
5.824	51285	20043	32808	32737
5.88	29043	39153	32699	32707
5.936	16770	37993	32802	32679
5.992	51647	17804	32833	32861
6.048	20733	44795	32710	32680
6.104	27738	32345	32806	32681
6.168	13629	42705	32788	32676
6.224	51697	19751	32815	32779
6.28	28170	40503	32709	32697
6.344	45166	24205	32818	32782
6.408	51759	18367	32828	32797
6.464	23438	43728	32698	32655
6.52	25946	33739	32829	32679
6.576	50671	19558	32859	32869
6.632	16961	47531	32772	32538
6.688	37369	27587	32735	32777
6.744	43436	26526	32827	32796
6.808	51766	18289	32841	32780
6.872	43206	24626	32723	32781
