timestamp	ch1	ch2	ch3	ch4
10	17020	35983	33714	33629
24	52712	65535	33732	33675
38	26074	19378	33744	33730
52	32472	65535	33738	33688
66	26405	17667	33705	33629
80	52713	22526	33748	33695
101	42865	16279	33751	33644
115	30576	43196	33736	33638
129	30637	41936	33742	33673
143	51475	34894	33692	33664
157	52693	32997	33703	33690
171	26921	44254	33740	33621
185	15246	20751	33740	33633
199	40639	5359	33735	33627
213	51125	37355	33732	33611
227	9180	49781	33737	33670
241	25010	25762	33735	33663
255	16259	39853	33728	33682
269	20251	65535	33721	33692
283	26174	65535	33735	33659
297	42467	8248	33736	33614
311	30241	21483	33759	33670
325	29015	41329	33741	33646
339	43063	23513	33677	33647
353	52686	33691	33730	33627
367	52243	42032	33725	33697
381	14205	37913	33741	33695
395	26613	11610	33726	33680
409	52668	34377	33740	33662
430	44114	30166	33742	33643
444	17694	65535	33730	33615
458	19504	65535	33709	33692
479	16583	65535	33720	33648
493	52709	65535	33686	33620
514	18724	16112	33735	33653
535	26055	17601	33730	33659
549	20208	6075	33743	33701
570	19237	36183	33680	33684
591	11093	5367	33702	33660
612	18091	45545	33730	33671
633	51018	34455	33758	33640
654	21885	47062	33729	33675
675	49853	51019	33718	33636
696	52534	65535	33738	33634
717	49603	51904	33728	33661
738	46381	40666	33690	33683
759	28382	20044	33757	33649
780	27649	19796	33731	33638
801	6973	4099	33716	33689
822	41555	1003	33688	33650
843	46793	44111	33694	33658
864	43664	65535	33703	33695
885	41034	65535	33682	33671
906	38808	65535	33690	33676
927	36752	16670	33701	33682
948	34303	35951	33704	33665
969	31815	34231	33708	33651
990	29866	16345	33706	33705
1011	28463	30674	33709	33669
1039	27309	30204	33704	33698
1060	26885	30845	33719	33647
1081	26751	31826	33718	33678
1109	26941	32506	33720	33656
1130	11129	1001	33657	33745
1158	2460	6482	33709	33658
1186	11928	16072	33684	33646
1207	20443	24337	33690	33654
1235	29861	32403	33687	33634
1263	36492	37918	33720	33695
1298	52716	42151	33739	33638
1333	52712	44304	33737	33652
1361	52195	44952	33747	33707
1389	47656	44895	33737	33705
1417	43598	44306	33737	33653
1445	39657	43311	33745	33712
1473	35379	42055	33723	33733
1501	32104	40653	33733	33656
1529	29870	65535	33737	33696
1557	28477	36340	33725	33665
1585	27759	35383	33727	33731
1613	27538	47031	33733	33626
1641	27733	65535	33697	33658
1669	28193	65535	33732	33629
1697	28839	19476	33695	33703
1725	29551	12520	33752	33650
1760	30481	15756	33736	33723
1788	31205	65535	33729	33641
1823	34308	17760	33728	33696
1858	2768	17171	33745	33682
1893	9679	28105	33741	33647
1928	22886	20657	33749	33690
1963	52706	25942	33744	33673
1998	52711	65535	33732	33640
2033	34379	44506	33749	33653
2068	16523	36944	33728	33653
2103	29449	65535	33685	33658
2138	52711	19640	33734	33682
2173	45346	24991	33737	33733
2208	22039	30726	33743	33748
2243	14738	29743	33712	33668
2278	40245	20705	33694	33679
2320	9665	65535	33733	33643
2355	20610	13405	33696	33653
2397	25019	38817	33732	33704
2432	41761	29830	33685	33668
2474	24897	31332	33680	33670
2516	15526	65535	33670	33715
2558	47852	46767	33728	33647
2600	52564	30006	33722	33725
2642	52148	14313	33744	33724
2684	17978	41363	33737	33655
2726	15286	9994	33683	33680
2768	23909	32851	33735	33694
2810	31194	25272	33742	33696
2852	46605	40056	33730	33674
2901	8788	19231	33723	33690
2943	27865	65535	33690	33711
2985	35212	65535	33708	33706
3034	42354	6582	33743	33655
3076	15171	65535	33689	33659
3125	40131	28678	33738	33710
3174	18155	36748	33729	33649
3223	52607	33834	33740	33684
3279	52486	50569	33734	33647
3328	14049	12198	33673	33675
3377	40886	47497	33719	33608
3426	10266	30960	33678	33727
3475	10718	30759	33744	33639
3531	44253	65535	33710	33708
3580	31695	65535	33685	33656
3636	30273	1003	33684	33645
3685	37944	33597	33724	33715
3741	21708	30233	33731	33648
3797	10983	65535	33733	33647
3853	22780	11767	33737	33675
3909	31914	17097	33688	33728
3965	7594	26279	33754	33659
4021	47738	22551	33733	33697
4077	50863	19158	33738	33688
4133	52621	45048	33728	33585
4196	52708	31063	33696	33620
4259	13142	14314	33672	33676
4315	9878	3421	33744	33730
4371	51968	14558	33760	33708
4427	52616	32833	33743	33660
4483	48845	65535	33733	33664
4546	51337	18445	33750	33656
4609	7900	24705	33677	33631
4672	18496	45530	33752	33690
4735	20671	65535	33726	33667
4798	42237	35179	33730	33661
4861	30749	13786	33691	33643
4924	28967	30920	33739	33725
4987	39669	52434	33735	33660
5050	51381	38243	33744	33634
5113	20288	16383	33685	33702
5176	13510	30323	33737	33662
5239	28403	38598	33733	33725
5302	47195	29727	33740	33691
5365	33598	14870	33676	33641
5428	15842	43995	33723	33589
5491	38458	47207	33705	33639
5554	50355	24536	33746	33681
5617	32301	4831	33707	33653
5673	48155	65535	33742	33666
5736	24152	20648	33682	33726
5799	26749	37478	33752	33585
