timestamp	ch1	ch2	ch3	ch4
0	41288	43411	32679	23563
0	8176	13684	32690	34033
0.0005	14642	8113	32692	33935
0.00125	35775	47462	32694	33820
0.002	33678	16047	32806	33862
0.003	51766	24854	32707	33686
0.00375	16581	32307	32715	33612
0.00425	11748	21967	32731	33530
0.005	51810	41908	32619	33449
0.00575	7335	15078	32700	33312
0.0065	51678	65506	32615	33161
0.00725	15639	11953	32705	33180
0.008	36260	44340	32741	33035
0.009	27362	39093	32728	32907
0.00975	51807	29604	32702	32965
0.0105	11653	27475	32699	32779
0.01125	51821	40070	32608	32786
0.01225	51814	47598	32636	32722
0.01325	44929	43041	32714	32546
0.014	21577	9551	32715	32636
0.015	40224	11688	32791	32630
0.016	51819	20008	32748	32585
0.017	46884	25436	32714	32538
0.01775	6985	30884	32717	32506
0.01875	10182	24056	32669	32474
0.01975	20255	18574	32673	32513
0.02075	26865	17685	32731	32549
0.02175	33086	20582	32756	32524
0.02275	44237	25996	32744	32441
0.02375	44674	32059	32632	32485
0.02475	35339	38077	32613	32403
0.02575	38422	43656	32615	32389
0.02675	51811	48094	32710	32380
0.02775	51709	50570	32646	32364
0.02875	51819	48177	32645	32419
0.0295	27237	27117	32754	32536
0.0305	47493	33739	32653	32476
0.0315	49437	39716	32617	32518
0.0325	48809	44646	32710	32433
0.0335	36684	47939	32747	32428
0.0345	39628	47763	32644	32492
0.0355	38266	44433	32644	32541
0.03675	41905	32359	32639	32498
0.03775	32578	38433	32638	32548
0.039	28386	17614	32719	32643
0.04025	31129	47998	32740	32550
0.0415	42845	22937	32748	32692
0.043	36376	31885	32662	32536
0.04425	31619	22010	32680	32715
0.0455	31987	45692	32706	32551
0.04675	26708	18243	32711	32709
0.048	8505	42237	32736	32618
0.04925	34685	31334	32624	32579
0.0505	25650	21715	32689	32711
0.05175	31321	45404	32720	32548
0.053	50228	18491	32712	32759
0.0545	46765	25556	32685	32642
0.05575	8835	30622	32702	32661
0.057	40998	41644	32711	32603
0.0585	24420	47220	32731	32567
0.06075	51806	26009	32722	32653
0.06275	46201	38537	32675	32623
0.0645	42208	17008	32747	32675
0.06625	13814	46008	32732	32607
0.068	51817	32487	32636	32634
0.0695	40175	41781	32705	32586
0.071	25477	47966	32761	32581
0.0725	9751	45638	32747	32658
0.074	7639	35053	32725	32683
0.0755	19520	22225	32672	32723
0.07725	25151	47935	32742	32618
0.079	51821	23608	32713	32671
0.08075	9770	30156	32769	32675
0.0825	35471	44673	32725	32607
0.0845	13327	47551	32752	32575
0.0865	7660	34599	32768	32689
0.08825	40305	42501	32729	32614
0.09	51790	17597	32734	32747
0.09175	6480	42261	32726	32565
0.09375	16042	24610	32701	32722
0.09575	45896	16199	32794	32743
0.09775	51805	24097	32698	32654
0.1	15405	24635	32676	32771
0.102	44652	16511	32739	32781
0.104	51808	24484	32709	32706
0.106	47027	36579	32622	32583
0.108	27029	47221	32707	32582
0.11	8059	45471	32755	32652
0.112	12208	28259	32761	32748
0.114	38502	16581	32777	32747
0.1165	51815	24724	32736	32681
0.1185	44059	37656	32704	32629
0.1205	28524	47939	32738	32641
0.12275	51811	24662	32736	32727
0.12475	45398	37993	32605	32644
0.12675	25883	47734	32710	32641
0.12875	10427	44960	32756	32595
0.13125	16765	23699	32673	32766
0.1335	22092	48712	32703	32558
0.13575	51818	27551	32713	32702
0.138	23388	20117	32670	32734
0.14025	15283	48454	32722	32527
0.1425	51815	31337	32670	32664
0.14475	34526	17613	32755	32745
0.14725	51809	21796	32724	32728
0.1495	12569	27246	32695	32746
0.15175	25125	48042	32718	32574
0.15425	8381	41115	32726	32637
0.1565	39132	41090	32707	32621
0.15875	51796	17768	32732	32761
0.161	8148	36619	32754	32672
0.16325	36035	44266	32725	32574
0.1655	51804	20093	32718	32774
0.16775	6947	31590	32758	32675
0.17	29387	46204	32694	32576
0.17225	51814	22410	32722	32695
0.1745	12867	26845	32702	32774
0.17675	25753	47480	32733	32488
0.179	51814	25319	32729	32690
0.18125	18609	22831	32686	32733
0.1835	19099	49104	32692	32626
0.18575	51817	28779	32682	32687
0.188	29370	19818	32724	32786
0.19025	16554	48357	32725	32569
0.1925	51816	32615	32645	32624
0.19475	34806	17246	32789	32787
0.197	9740	46285	32739	32619
0.19925	47255	35074	32606	32625
0.2015	41568	16396	32794	32773
0.20375	6578	43255	32751	32589
0.206	43986	38851	32742	32649
0.20825	51801	16883	32747	32748
0.21125	51643	32545	32640	32625
0.21375	29669	46802	32727	32537
0.216	51809	23282	32723	32706
0.21825	15113	25604	32665	32722
0.2205	23106	48462	32721	32558
0.22275	51814	26586	32710	32711
0.225	21434	21661	32676	32768
0.22725	17030	48413	32744	32552
0.2295	51818	29893	32674	32675
0.23175	29635	18861	32745	32766
0.234	12101	47716	32731	32615
0.23625	47853	32631	32634	32640
0.2385	36004	16973	32749	32784
0.24075	9252	45765	32746	32643
0.243	47238	36641	32610	32660
0.24525	51822	16524	32714	32773
0.2475	7487	42634	32702	32615
0.24975	44002	39557	32738	32566
0.252	51807	17098	32749	32752
0.2545	51814	30181	32690	32696
0.257	33099	45053	32692	32576
0.25925	51812	20937	32714	32724
0.26175	47131	35792	32622	32603
0.26425	20047	48233	32724	32566
0.2665	51821	26568	32705	32765
0.269	38342	43053	32705	32610
0.2715	13669	47666	32735	32617
0.274	10637	29672	32764	32714
0.2765	44454	16582	32810	32782
0.279	51815	27281	32695	32712
0.2815	37375	42684	32757	32625
0.284	11948	47418	32720	32575
0.2865	9436	29437	32773	32688
0.289	44961	16499	32763	32762
0.2915	51816	26731	32713	32689
0.294	39879	42783	32715	32564
0.2965	13829	48135	32714	32600
