timestamp	ch1	ch2	ch3	ch4
317579	31310	27243	32671	33354
317586	28929	24847	32730	32601
317593	22168	25956	32667	33766
317600	32331	26385	32733	33832
317607	30363	27348	32692	32501
317614	22337	25311	32722	33484
317621	35423	25295	32699	33080
317628	24892	25381	32644	33063
317635	30022	23953	32669	33771
317642	30838	27766	32694	33485
317649	27781	30546	32651	33246
317656	31039	27301	32703	33797
317663	33403	30000	32630	33085
317670	28927	29538	32693	33079
317677	35806	30655	32724	33319
317684	34212	32238	32688	32784
317691	42157	29870	32704	32822
317698	44880	31678	32696	32189
317705	44772	32063	32715	32888
317712	42144	35385	32701	33916
317719	43232	30841	32677	32156
317726	36371	33992	32692	33374
317733	34879	34371	32724	32246
317740	43986	35750	32635	32486
317747	36065	35907	32675	32026
317754	37054	35436	32649	33497
317761	39288	36572	32681	32245
317768	33021	32869	32703	34119
317775	37938	34588	32634	32700
317782	33005	32123	32693	32839
317789	30539	31198	32704	32210
317796	42681	39970	32724	32769
317803	35459	34330	32714	32024
317810	33148	37848	32563	32395
317817	36146	36816	32690	32759
317824	30321	32677	32690	33356
317831	29354	33570	32640	32337
317838	34689	31898	32713	32520
317845	25013	29766	32670	32299
317852	33649	20538	32670	33817
317859	28112	26520	32672	32556
317866	16707	23676	32692	32660
317873	29360	21911	32688	32753
317880	33204	21843	32706	31777
317887	36617	19849	32710	32619
317894	41508	24229	32705	32266
317901	35744	24521	32530	32691
317908	49048	22508	32665	32492
317915	35700	28190	32700	32197
317922	25330	27295	32646	32156
317929	38949	25353	32715	32421
317936	24320	33748	32701	32574
317943	3590	35150	32699	32405
317950	1835	35136	32699	32334
317957	49396	41876	32693	31971
317964	51160	29028	32662	31539
317971	49850	32438	32661	33280
317978	27033	30371	32701	32616
317985	38179	33975	32701	32356
317992	33947	36666	32597	32126
317999	22503	39074	32694	32053
318006	34332	35728	32674	32520
318013	29798	40994	32651	31622
318020	21373	40254	32683	32605
318027	29695	46051	32680	32236
318034	20829	40184	32703	32974
318041	31261	40889	32696	33358
318048	29638	37493	32696	31514
318055	22385	46119	32675	33116
318062	23003	45309	32710	32496
318069	27935	42186	32673	32697
318076	24282	43745	32649	31928
318083	27903	40607	32656	32825
318090	32384	43790	32701	32372
318097	25264	46332	32685	33221
318104	25821	44816	32668	31946
318111	30960	65422	32700	31669
318118	29480	47197	32699	32043
318125	34397	48750	32653	31014
318132	35226	65504	32706	31984
318139	34552	65506	32707	31997
318146	42074	65506	32715	32395
318153	33794	65505	32690	32675
318160	43509	65504	32719	31897
318167	43855	41931	32701	32757
318174	40884	65506	32698	32841
318181	42005	65503	32686	32269
318188	39770	36326	32694	33761
318195	39303	36702	32716	32343
318202	34977	51095	32683	32816
318209	36407	48596	32672	33159
318216	38334	18460	32712	32490
318223	38949	46732	32690	33456
318230	35027	44828	32657	33270
318237	34316	43156	32709	32711
318244	36178	9863	32700	32855
318251	34746	42268	32693	33881
318258	34910	40744	32681	32627
318265	33574	39372	32693	32811
318272	30801	6658	32675	33132
318279	35651	39165	32686	33277
318286	33826	37611	32693	33170
318293	27050	25049	32726	33088
318300	36745	6774	32692	33331
318307	31789	25433	32718	33240
318314	25383	24474	32681	33254
318321	32122	23398	32674	33077
318328	26991	10247	32702	33495
318335	21028	24664	32695	33141
318342	22855	24037	32656	32927
318349	26376	3921	32709	32192
318356	31691	25456	32669	33301
318363	39619	24815	32725	32457
318370	34669	24343	32711	32867
318377	36821	429	32682	32459
318384	36312	26012	32695	32664
318391	36596	25540	32701	32209
318398	43661	2535	32718	32803
318405	37649	27455	32692	32710
318412	26661	26977	32679	33293
318419	6051	1517	32658	33613
318426	1977	14798	32701	33458
318433	51822	29833	32692	31831
318440	51811	29381	32735	32520
318447	51435	1815	32650	33786
318454	35064	12012	32690	32239
318461	36058	12507	32697	32771
318468	26411	13950	32718	33842
318475	28891	17195	32705	32749
318482	27794	15969	32680	32534
318489	33415	18342	32688	32132
318496	33949	20306	32682	32303
318503	28220	21860	32627	31374
318510	23071	22404	32684	32589
318517	29674	26282	32697	32436
318524	20130	25559	32671	32363
318531	34867	28759	32724	31821
318538	28937	28287	32731	32392
318545	25492	30580	32703	31548
318552	28352	31407	32700	32976
318559	27597	31941	32656	31449
318566	15029	35317	32688	32407
318573	37611	37728	32684	32910
318580	31381	32337	32697	32514
318587	29621	30406	32703	32711
318594	37372	34545	32740	32380
318601	31284	35051	32692	32169
318608	35965	37521	32694	32802
318615	40139	38731	32674	32652
318622	40215	65499	32676	33070
318629	42233	65502	32695	32277
318636	43640	52756	32693	32245
318643	37265	30372	32690	32153
318685	36595	44624	32691	33027
318720	33275	20358	32683	32517
318755	33040	39999	32701	32514
318790	28791	37645	32691	32747
318818	23829	36821	32691	32557
318846	32958	36238	32691	32471
318874	34110	14554	32724	32719
318902	38063	5427	32651	33170
318930	45672	9441	32688	31797
318958	35506	17139	32711	32773
318986	35430	23591	32714	32970
319014	25339	35323	32682	33370
319049	26358	43811	32647	32722
319077	36158	65501	32697	32547
319105	36994	50020	32674	32044
319133	43187	65502	32690	33057
319168	34252	39935	32717	33780
319203	26942	44474	32671	33498
319238	30739	28801	32716	32889
319273	34505	34059	32680	33262
319308	31474	26729	32704	32922
319343	23294	31567	32634	32720
319371	32006	31790	32711	31852
319399	37504	37304	32702	32113
319434	1130	41973	32580	32387
319469	36865	37417	32673	32749
319504	27420	44377	32666	31988
319532	26630	40417	32692	33443
319567	28559	38824	32682	32674
319595	25342	7313	32677	33269
319630	40546	15072	32675	31323
319665	40198	18951	32718	32995
319700	42152	23575	32731	32836
319735	32041	28389	32727	33202
319770	32379	27287	32683	32370
319805	28029	29708	32718	32293
319840	35465	46926	32687	33290
319868	23875	36735	32731	32406
319903	35185	41174	32694	33187
319938	42136	38076	32702	31579
319973	51376	13270	32618	32541
320008	32206	37027	32699	31799
320043	24012	35914	32698	32026
320078	25616	33768	32696	33756
320113	26619	36987	32723	32500
320148	38910	16747	32705	33071
320183	37278	8220	32691	32725
320218	35212	18259	32676	32754
320253	37508	29036	32723	32840
320288	34930	45591	32690	30854
320323	37796	48442	32717	32544
320358	29381	51503	32683	32365
320386	22684	65498	32711	32709
320421	39013	50126	32720	32530
320456	40686	47611	32730	32313
320491	51832	49645	32689	33245
320526	23465	33243	32720	33150
320561	28644	29946	32708	33599
320596	29935	31030	32701	32550
320631	30602	29661	32676	32889
320659	36395	29089	32692	33510
320694	41293	28669	32734	31874
320729	36777	25809	32663	32659
320764	38085	25669	32679	31299
320799	33074	24652	32605	32251
320834	35556	33675	32574	32663
320869	36161	31182	32695	32329
320904	31751	19731	32697	33173
320939	28997	27303	32685	33067
320974	35115	35581	32702	32533
321009	558	36622	32668	33509
321044	38857	33896	32692	32419
321079	28148	35336	32705	32913
321114	32175	39863	32665	32596
321149	26914	31051	32728	31903
321184	34605	65504	32658	32287
321219	37823	25700	32733	33031
321254	41806	45087	32686	31698
321289	39991	31984	32688	32757
321324	29718	31820	32707	32945
321359	31548	30708	32644	32316
321394	33988	16575	32709	32293
