timestamp	ch1	ch2	ch3	ch4
43744	9086	38386	32734	32578
43776	51772	30901	32655	32700
43808	9780	32723	32674	32621
43840	51897	34900	32650	32632
43872	9622	27288	32711	32640
43904	51511	38334	32654	32742
43936	18126	21797	32683	32718
43968	48661	40831	32718	32668
44000	25287	17538	32681	32641
44032	45039	43313	32725	32648
44064	26814	16110	32660	32702
44096	38674	48390	32728	32665
44128	28715	13672	32794	32684
44160	28990	50138	32726	32641
44192	33085	13226	32795	32680
44224	26820	51353	32724	32619
44256	49676	13829	32764	32550
44288	20125	51089	32728	32616
44320	42815	15906	32795	32674
44352	16631	51105	32700	32658
44384	51899	19846	32781	32639
44416	12460	45240	32750	32611
44448	51890	22432	32656	32679
44480	17341	40575	32743	32599
44512	51887	24719	32662	32710
44544	13612	37565	32747	32727
44576	51887	29442	32680	32630
44608	3678	32505	32682	32690
44672	19047	28170	32697	32663
44736	9594	24494	32670	32684
44768	45211	42441	32736	32669
44832	41194	48142	32725	32651
44896	36392	48963	32737	32701
44928	30944	14539	32797	32630
44960	29164	50081	32691	32671
44992	34443	14072	32739	32666
45024	24189	65502	32698	32652
45056	28975	14540	32750	32606
45088	19710	51481	32745	32653
45120	51897	16640	32737	32573
45152	12913	49238	32706	32713
45184	51887	19283	32771	32638
45216	8651	46298	32718	32654
45248	51897	23038	32691	32720
45280	9170	40763	32737	32661
45312	51894	25795	32688	32669
45344	11833	38500	32733	32738
45376	51894	31585	32662	32648
45408	12481	32199	32691	32666
45440	51895	34364	32635	32616
45504	49719	40131	32635	32678
45536	16372	22361	32662	32646
45568	46000	41328	32725	32692
45600	19262	20035	32691	32678
45632	40447	46008	32719	32667
45664	28478	17567	32660	32671
45696	35356	50273	32717	32686
45728	21295	15527	32771	32611
45760	29211	59998	32738	32650
45792	36854	14062	32768	32692
45824	24054	65500	32736	32652
45856	31610	15137	32768	32647
45888	19397	65472	32699	32655
45920	51888	17174	32781	32668
45952	12733	55104	32700	32692
45984	43460	19740	32793	32680
46016	13759	46644	32727	32633
46048	51890	22092	32742	32682
46080	5372	43749	32736	32679
46112	49563	26530	32689	32714
46144	7132	37943	32739	32616
46176	51636	30873	32697	32673
46208	10344	32887	32679	32630
46240	51915	35969	32624	32697
46272	15330	26000	32712	32701
46304	51784	38706	32613	32664
46336	20054	20994	32666	32740
46368	49261	41158	32723	32699
46400	28171	14710	32656	32692
46432	44824	41274	32622	32694
46464	21241	16088	32765	32658
46496	33672	49874	32711	32700
46528	38614	15125	32758	32696
46560	31898	65365	32733	32675
46592	40964	13790	32781	32605
46624	24203	51678	32718	32723
46656	51881	13700	32770	32735
46688	23970	51019	32721	32666
46720	51875	16809	32794	32718
46752	11548	59953	32732	32682
46784	51892	19157	32778	32684
46816	8052	46778	32705	32681
46848	49019	22471	32671	32675
46880	9082	40618	32770	32685
46912	51901	25671	32696	32671
46944	6791	37009	32705	32630
46976	51884	28767	32661	32786
47008	9694	35328	32696	32643
47040	51868	35730	32663	32677
47072	10657	27013	32688	32699
47104	51164	39324	32630	32645
47136	15955	21723	32693	32639
47168	47303	42303	32634	32696
47200	15191	19125	32660	32739
47232	44260	46333	32654	32603
47264	18393	18122	32766	32727
47296	38278	50466	32707	32647
47328	27794	15155	32767	32630
47360	35369	65234	32683	32699
47392	30229	12575	32777	32735
47424	29933	50578	32734	32732
47456	33003	13304	32784	32695
47520	40493	15324	32803	32657
47552	18946	48319	32722	32627
47584	41215	17797	32790	32730
47616	14978	47375	32735	32685
47648	49189	22068	32779	32690
47680	14180	40754	32700	32642
47712	51842	25084	32701	32637
47776	50922	26858	32697	32597
47808	10119	28748	32747	32608
47840	51840	30688	32704	32655
47872	13390	28275	32662	32626
47936	14670	26823	32678	32647
47968	51867	44392	32650	32531
48000	19279	20109	32663	32572
48064	21758	16930	32784	32668
48096	46153	48979	32629	32684
48128	26009	14590	32746	32650
48160	40272	65487	32650	32684
48192	29768	13759	32808	32687
48224	33511	52569	32706	32656
48256	33601	13911	32737	32613
48288	27044	55294	32720	32632
48320	42045	15801	32755	32667
48352	25307	48199	32745	32627
48384	49073	18013	32744	32688
48416	22702	45520	32711	32673
48480	16759	41340	32735	32602
48512	51875	25920	32669	32710
48544	14372	36730	32726	32736
48576	51902	29493	32689	32655
48640	51895	34362	32678	32660
49280	19312	41973	32725	32632
49824	41038	47401	32675	32648
50368	51813	37618	32695	32653
50880	25766	35696	32727	32709
51360	49856	65502	32642	32636
51840	49622	37487	32681	32784
52320	23400	14108	32703	32617
52800	6258	9361	32710	32664
53248	42549	18520	32758	32666
53728	11120	15002	32702	32661
54208	15344	33660	32731	32652
54656	17657	14531	32679	32596
55104	51876	48737	32687	32618
55616	30710	45067	32718	32633
56064	7517	16546	32694	32681
56544	18429	40727	32760	32632
57024	43492	43211	32754	32691
57472	10736	28263	32743	32618
57952	35468	65503	32742	32682
58400	4987	22493	32678	32687
58880	24939	48053	32717	32710
59360	48832	65504	32650	32693
59840	51889	26271	32671	32661
60288	40666	65504	32659	32649
60768	51858	42123	32664	32666
61248	40099	19749	32798	32640
61696	51901	41837	32636	32640
62176	51887	24249	32766	32676
62688	41561	45205	32746	32645
63200	11379	20174	32720	32692
63744	23332	45671	32721	32667
64224	42098	40086	32723	32688
64800	2094	43086	32680	32666
65344	26702	37887	32740	32642
65824	51901	65502	32646	32668
66304	43429	28557	32670	32722
66752	51866	49853	32629	32604
67200	13113	24815	32687	32612
67680	44994	47736	32725	32654
68160	51889	49799	32649	32646
68640	37768	28797	32672	32688
69120	9621	14169	32660	32668
69600	16249	28248	32676	32642
70080	44858	47929	32615	32627
70560	51889	45743	32642	32630
71040	38346	25427	32767	32722
71552	51820	65497	32618	32624
72032	51872	37708	32714	32637
72512	20136	16876	32647	32650
72992	5491	16101	32677	32691
73472	29604	38451	32697	32661
73952	51883	65502	32624	32653
74432	51880	39754	32706	32673
74912	19819	17623	32660	32694
75392	8447	17567	32698	32656
75872	30849	38809	32707	32623
76352	51896	65500	32627	32629
76832	51885	38428	32677	32711
77312	21427	17085	32732	32656
77824	51898	47055	32651	32649
78304	41804	29639	32708	32688
78784	8507	13226	32676	32685
79264	16160	26588	32696	32692
79744	39748	47111	32614	32668
80224	51880	46807	32641	32665
80704	39094	27794	32768	32755
81216	51560	50407	32630	32645
81728	15470	21668	32681	32679
82208	37734	44523	32737	32694
82688	51859	50767	32635	32654
83168	43953	31138	32662	32659
83680	48950	49915	32623	32669
84192	7322	18214	32705	32597
84704	35934	27489	32741	32678
85216	51864	54524	32597	32653
85728	12074	25760	32674	32677
86272	37898	41970	32716	32654
86816	50888	50373	32620	32667
87328	11909	25468	32674	32663
87904	31070	24483	32719	32702
88448	10172	13193	32667	32659
88960	51887	43080	32645	32702
89504	30320	24708	32738	32688
90048	8670	13078	32681	32703
90592	7639	22173	32675	32576
91136	30682	42348	32717	32639
91680	49705	53161	32620	32637
92224	51890	42953	32657	32711
92800	29730	39180	32681	32628
93376	13074	15073	32680	32695
93952	51896	47179	32642	32697
94496	48469	35264	32693	32733
95040	20494	17037	32777	32679
95584	8512	14856	32682	32622
96128	18034	32148	32684	32677
96672	43265	46359	32632	32670
97216	51893	65470	32623	32677
97760	51874	36600	32670	32703
98304	23504	19587	32757	32684
98848	7348	16520	32690	32673
99392	12164	24582	32684	32657
99936	36964	42981	32706	32654
100480	51896	50851	32659	32672
101024	51892	39694	32679	32707
101568	27359	20327	32731	32698
102112	7663	15091	32652	32673
102656	12178	22707	32691	32635
103200	34371	42804	32747	32667
103744	51869	65502	32626	32668
104288	51867	40483	32652	32663
104832	30520	23016	32741	32680
105376	7367	13122	32682	32661
105952	51867	44785	32693	32695
106496	39065	25495	32656	32650
107040	13090	14981	32686	32671
107584	12953	17841	32671	32685
108128	31182	39838	32685	32623
108736	41857	48182	32612	32572
109280	51890	47871	32628	32718
109856	21257	28093	32687	32633
110432	25800	19706	32769	32683
110976	7832	13552	32697	32669
111552	51861	43091	32672	32687
112128	21069	33885	32718	32579
112704	22241	15572	32759	32795
113280	4498	26219	32665	32798
113824	27002	25583	32706	32638
114368	34886	13570	32809	32852
114880	51703	47633	32644	32710
115392	11768	36984	32690	32359
115904	27301	17690	32762	32810
116416	51887	47788	32645	32767
