timestamp	ch1	ch2	ch3	ch4
0	36902	14861	32786	32596
64	41559	14203	32747	32660
224	12121	46988	32757	32660
352	8854	42178	32737	32606
480	10786	33948	32671	32639
576	46217	45574	32672	32717
704	39134	44655	32743	32662
800	36759	15026	32755	32645
896	17282	49950	32719	32666
1024	17005	47243	32766	32652
1120	51609	17193	32780	32710
1248	51611	26587	32684	32694
1376	45850	34883	32660	32714
1504	33493	41321	32736	32711
1632	21314	50099	32721	32660
1760	9269	52693	32722	32615
1888	10613	41880	32733	32598
2016	21611	43382	32703	32548
2112	41130	17704	32645	32686
2208	35092	35845	32738	32603
2304	28727	43115	32716	32686
2432	17752	37369	32723	32640
2560	11459	41391	32747	32599
2688	8276	45524	32736	32595
2784	51487	14993	32757	32747
2912	41401	18440	32768	32748
3040	32755	29626	32753	32738
3168	21260	40409	32746	32665
3296	13121	45081	32728	32639
3424	11500	51984	32723	32624
3584	51170	19186	32741	32741
3744	26277	48989	32638	32555
3904	23932	27016	32795	32696
4064	48806	24503	32723	32686
4192	51657	16180	32778	32704
4320	51621	13345	32768	32756
4416	16525	53559	32765	32549
4544	25777	44597	32627	32549
4672	36853	35834	32619	32619
4800	45712	27424	32735	32620
4928	51389	19152	32730	32699
5056	51729	15214	32767	32751
5184	51330	20372	32774	32711
5312	40788	16531	32802	32740
5440	34540	26292	32732	32662
5568	19688	33051	32720	32698
5696	13053	65502	32719	32589
5824	13038	47355	32718	32620
5952	15698	65506	32679	32599
6080	21689	45091	32653	32614
6208	32508	41608	32643	32608
6368	17053	25656	32757	32630
6496	9736	36227	32713	32680
6624	9673	42070	32735	32667
6752	13489	65506	32704	32608
6912	42418	12719	32754	32739
7104	27881	47586	32742	32692
7296	14148	37739	32741	32644
7456	51771	11214	32751	32683
7616	16505	50217	32714	32602
7744	24518	45374	32630	32564
7904	29110	29749	32740	32659
8096	13989	39383	32722	32628
8288	11145	65506	32705	32644
8512	42750	18012	32810	32733
8704	25652	31448	32762	32673
8896	13266	40299	32727	32646
9088	10782	47423	32755	32575
9312	45520	15403	32785	32787
9504	29832	46250	32723	32737
9696	12522	32004	32741	32637
9888	11675	47235	32723	32589
10080	19833	52594	32724	32617
10272	35757	32458	32606	32579
10464	47664	23653	32756	32656
10656	51753	14300	32815	32721
10880	18549	49166	32744	32621
11104	28353	27044	32749	32681
11328	51070	21616	32782	32756
11552	6572	49785	32733	32528
11776	40448	18600	32784	32735
12000	41549	32342	32620	32611
12224	8443	44987	32703	32571
12480	18221	48646	32757	32597
12736	36015	36801	32598	32595
12992	51640	18801	32775	32662
13248	51315	14597	32816	32765
13472	30432	43284	32599	32600
13728	49525	25524	32732	32757
13984	51731	14868	32728	32743
14240	38838	19894	32776	32760
14496	17465	32831	32747	32575
14752	7288	50220	32721	32648
15008	25287	45136	32649	32521
15264	44737	28648	32761	32686
15520	51781	14403	32755	32752
15776	42813	20212	32758	32696
16032	22847	31539	32751	32676
16288	10064	44310	32716	32483
16544	17998	46603	32683	32664
16800	40362	36857	32615	32645
17056	51725	19391	32745	32710
17344	18569	52837	32749	32580
17600	44249	36417	32626	32647
17888	10547	45144	32726	32648
18144	18335	65464	32708	32537
18432	22730	28924	32758	32700
18720	51700	14832	32790	32764
19008	23188	47574	32627	32624
19296	18697	39700	32730	32676
19552	9739	46955	32726	32575
19808	23595	50820	32744	32578
20128	45318	27032	32752	32657
20384	51795	14550	32771	32681
20640	40570	17841	32683	32715
20928	51762	29992	32761	32681
21184	51806	16044	32772	32720
21472	26911	48549	32649	32612
21728	51761	30847	32707	32667
22016	7114	47917	32723	32630
22272	26124	48966	32608	32553
22592	51769	25486	32747	32706
22880	11960	46374	32713	32587
23168	35260	22210	32763	32701
23456	51455	21525	32740	32710
23776	47555	14896	32795	32764
24064	43063	35275	32619	32656
24352	9410	42627	32714	32558
24672	24231	47437	32619	32554
24960	22527	32941	32756	32714
25248	51802	14930	32785	32769
25536	26351	45908	32658	32644
25824	12516	40188	32729	32636
26112	51156	13496	32777	32773
26400	31662	42639	32631	32656
26688	10973	45075	32749	32631
26976	49279	12992	32772	32765
27264	42169	39154	32618	32588
27584	51770	18390	32772	32731
27872	22905	65347	32660	32571
28192	51773	24224	32768	32711
28512	51792	13234	32808	32760
28800	28950	44176	32638	32592
29088	11707	36531	32735	32634
29408	16607	50804	32727	32581
29728	39879	38033	32605	32621
30048	51817	16693	32805	32713
30400	34170	47660	32664	32671
30752	10719	43329	32722	32596
31072	18231	49390	32715	32633
31424	22280	34843	32747	32622
31776	51519	12348	32791	32757
32096	30939	24979	32758	32685
32448	51813	15056	32791	32760
32768	41091	19743	32660	32755
33056	44962	29464	32745	32688
33376	51579	14644	32786	32801
33696	32224	24897	32727	32688
