timestamp	ch1	ch2	ch3	ch4
1.048	47851	65502	32653	32759
1.064	48567	38719	32701	32702
1.168	51852	17412	32816	32781
1.192	17755	39731	32757	32461
1.216	51381	22340	32635	32790
1.248	49695	29574	32694	32747
1.28	42791	39413	32693	32727
1.304	32884	15798	32742	32688
1.336	50995	10560	32740	32730
1.368	50969	14105	32746	32736
1.392	12698	46930	32748	32538
1.416	50516	18511	32652	32716
1.44	17988	42282	32741	32529
1.464	45009	38385	32647	32756
1.496	33851	45403	32720	32640
1.52	31451	18845	32765	32731
1.544	18038	65504	32722	32622
1.568	50662	15718	32763	32710
1.6	51169	21667	32732	32791
1.624	10658	38821	32717	32529
1.656	16761	30049	32752	32562
1.688	21855	17896	32750	32720
1.72	31156	12978	32750	32650
1.752	35070	14420	32763	32718
1.784	41398	17670	32771	32737
1.808	13086	47415	32750	32550
1.832	50959	25282	32666	32791
1.864	47588	21230	32714	32735
1.888	24328	24756	32621	32640
1.92	33584	19589	32760	32638
1.952	40724	14655	32705	32746
1.984	48398	14959	32710	32761
2.016	51875	19522	32715	32853
2.048	51852	24632	32710	32843
2.072	26575	38949	32655	32479
2.104	30800	32968	32623	32546
2.136	51505	25111	32717	32871
2.176	15034	65501	32687	32485
2.208	15695	43646	32736	32488
2.24	20187	48626	32753	32207
2.288	31283	34758	32625	32641
2.32	40206	27385	32744	32902
2.36	11216	51553	32753	32565
2.392	9735	53583	32702	32395
2.424	14297	65487	32726	32397
2.456	24113	39634	32635	32418
2.496	26943	42873	32751	32732
2.536	46078	14260	32764	32800
2.576	9833	65503	32725	32427
2.616	49687	24432	32721	32989
2.656	26712	26717	32799	32334
2.704	41842	12371	32727	32735
2.752	51331	10602	32751	32849
2.808	15591	34470	32660	32415
2.848	38589	35991	32751	32847
2.896	22951	44456	32765	32723
2.944	11821	46888	32766	32584
2.992	14034	40046	32748	32466
3.04	25608	26842	32791	32281
3.088	39831	15516	32725	32409
3.136	51280	13851	32780	32734
3.192	13756	36695	32742	32516
3.24	24280	28495	32745	32419
3.288	38679	14828	32756	32619
3.336	50731	14142	32775	32924
3.384	51635	13708	32773	33003
3.44	14322	32049	32736	32372
3.488	29974	32188	32644	32863
3.544	18807	37993	32758	32789
3.6	51631	23651	32723	32875
3.656	12332	51716	32715	31541
3.712	39255	32600	32705	32729
3.768	36887	26486	32769	33050
3.824	14553	48351	32728	32029
3.888	25847	44878	32665	32025
3.944	29730	34542	32764	32503
4	51840	18307	32774	34740
4.064	51047	20763	32652	34207
4.128	30659	31134	32750	33388
4.2	51110	18206	32694	34672
4.264	50649	19782	32734	33915
4.312	37854	27713	32728	32788
4.36	22057	36258	32749	32869
4.416	51614	17692	32756	33496
4.472	18101	50396	32621	32180
4.536	51048	30557	32774	32497
4.608	10636	65504	32733	32268
4.696	25341	19544	32696	32424
4.76	9740	29419	32748	32536
4.824	13386	43594	32759	32597
4.896	25955	17255	32670	32665
4.96	8913	30246	32740	32800
5.024	12658	65502	32738	32803
5.088	39660	53121	32667	32730
5.152	51733	34320	32719	32752
5.224	12483	44454	32747	32724
5.288	39188	48207	32646	32699
5.36	9277	26628	32732	32749
5.424	11070	45223	32723	32690
5.496	28909	14201	32688	32644
5.568	51840	34321	32752	32610
5.648	42917	16433	32706	32647
5.72	51816	47160	32652	32605
5.8	51850	26522	32738	32595
5.872	26027	65499	32728	32682
5.944	17316	25523	32679	32741
6.024	9095	45648	32747	32683
6.104	38399	51683	32674	32630
6.184	38899	14308	32755	32561
6.264	51876	10995	32781	33209
6.344	38179	36724	32722	33102
6.424	16139	65498	32727	32492
6.504	15636	41983	32736	30772
6.584	34816	32758	32621	32982
6.664	51872	20406	32760	32862
6.736	24591	35536	32748	32354
6.816	50473	13307	32767	32574
6.888	12233	4817	32751	32432
6.96	47583	21391	32689	32699
7.04	37324	31069	32677	32600
7.12	15223	35818	32737	32611
7.2	12433	65501	32744	32705
7.28	33710	65506	32719	32812
7.36	51824	35899	32735	32731
7.44	49413	44683	32637	32658
7.52	20628	18798	32669	32581
7.6	12293	3	32701	32679
7.68	30886	9816	32744	32793
7.76	51454	34237	32699	32716
7.84	49672	39847	32648	32651
7.928	41598	16736	32719	32760
8.048	16391	36428	32742	32764
8.128	39397	41165	32702	32764
8.208	51544	42583	32709	32699
8.304	32884	45714	32732	32575
8.384	9198	45827	32744	32534
8.464	15129	65506	32717	32689
8.544	49859	29393	32688	32717
8.624	51850	15267	32799	32663
8.704	38178	12878	32658	32522
8.776	49719	19758	32783	32752
8.864	12892	35100	32731	32715
8.936	28431	18786	32675	32537
9.016	6425	43720	32759	32549
9.096	21531	51509	32679	32785
9.176	51844	33567	32778	32766
9.256	51818	9636	32730	32620
9.336	38188	65503	32682	32564
9.416	12222	10094	32715	32642
9.496	23475	9396	32730	32708
9.576	48153	32155	32691	32765
9.664	18567	11190	32663	32684
9.744	40847	32038	32683	32738
9.824	51857	65495	32663	32696
9.904	37840	52025	32627	32624
9.992	51016	44446	32683	32718
10.072	48569	65502	32609	32606
10.152	25142	38798	32682	32540
10.24	51658	51372	32692	32761
10.32	38905	43474	32661	32617
10.408	50522	46438	32681	32744
10.488	49544	65483	32656	32650
10.568	26232	30959	32680	32586
10.656	51596	49288	32673	32670
10.736	37221	41834	32732	32502
10.816	14731	16488	32707	32585
10.904	49841	43904	32656	32599
10.992	41919	28335	32712	32784
11.08	8009	27563	32748	32660
11.168	33051	35594	32747	32555
11.256	51737	65505	32672	32744
11.344	23429	33934	32678	32731
11.432	12868	14360	32695	32589
11.52	50211	40884	32639	32617
11.616	19608	15759	32685	32580
11.72	50931	46405	32661	32592
11.816	21868	16236	32704	32597
11.912	8821	13261	32687	32624
12	27993	22366	32689	32594
12.096	6645	14486	32685	32611
12.184	34396	34554	32688	32477
12.288	51851	65462	32650	32671
12.384	37551	26592	32702	32564
12.48	9056	15177	32720	32664
12.592	30038	43957	32674	32779
12.688	51860	43085	32694	32743
12.784	41115	31109	32733	32590
12.88	10749	15577	32763	32583
12.976	17760	29775	32771	32747
13.072	51850	41713	32700	32716
13.168	48897	36610	32755	32594
13.272	51859	44550	32670	32731
13.368	50556	12671	32683	32588
13.472	51881	37829	32664	32794
13.568	51274	16713	32726	32651
13.688	51861	30785	32730	32754
13.808	21026	46877	32701	32727
13.92	51855	31332	32749	32714
14.024	26410	46841	32680	32741
14.136	51859	27900	32751	32701
14.24	29527	51172	32644	32735
14.344	6602	43214	32715	32657
14.456	34747	47118	32698	32804
14.56	6457	65502	32700	32632
14.664	30585	23331	32689	32533
14.768	51857	17607	32766	32663
14.872	37384	46435	32658	32767
14.976	6451	51569	32736	32602
15.08	29138	26382	32676	32566
15.184	51862	14753	32786	32608
15.296	25143	28539	32773	32573
15.4	51847	13819	32796	32635
15.504	44698	39784	32737	32762
15.616	51706	8874	32736	32610
15.736	51854	31506	32752	32740
15.84	15291	46947	32725	32779
15.944	14043	38217	32734	32584
16.064	41170	11445	32759	32507
16.184	51860	19306	32771	32679
16.296	33059	20756	32671	32571
16.408	6471	49052	32714	32677
16.52	44709	37511	32744	32795
16.632	51815	10661	32783	32656
16.736	47707	38444	32703	32763
16.848	51071	10506	32794	32607
16.96	16307	39003	32746	32616
17.064	49257	15361	32725	32568
17.176	13214	39723	32705	32543
17.288	20415	47111	32756	32755
17.408	7412	65504	32701	32611
17.528	31739	20593	32766	32619
17.648	51840	13364	32760	32647
17.768	51854	33705	32763	32760
17.888	15710	49100	32718	32759
18.008	9449	65503	32672	32607
18.12	25896	44710	32634	32760
18.24	6542	47908	32720	32611
18.352	39728	39949	32740	32766
18.472	8388	52054	32705	32727
18.592	16955	36424	32726	32639
18.712	44785	14817	32748	32577
18.84	8066	44895	32741	32610
18.976	26495	30482	32751	32494
19.104	11564	50630	32710	32700
19.232	51882	17793	32756	32808
19.352	26500	42353	32653	32748
19.48	51873	13816	32790	32636
19.616	51856	26406	32762	32720
19.752	21817	43204	32638	32758
19.888	6317	50968	32725	32670
20.024	20090	41414	32746	32580
20.16	43472	23526	32776	32564
20.304	6758	55478	32725	32721
20.456	12734	45650	32728	32603
20.6	34661	33131	32770	32769
20.744	50561	15973	32705	32599
20.888	8068	49522	32673	32668
21.04	21116	40107	32716	32588
21.184	21690	41725	32667	32815
21.336	7575	50631	32708	32711
21.48	49499	19773	32741	32639
21.64	25788	37846	32734	32620
21.8	23971	40285	32739	32796
21.96	51453	14887	32755	32583
22.176	49148	16937	32780	32586
22.336	6456	52098	32746	32711
22.496	51866	17617	32747	32764
22.656	23531	37611	32727	32536
22.816	26100	37749	32773	32749
22.976	51029	14377	32765	32545
23.136	6461	51030	32712	32685
23.296	51877	15259	32757	32676
23.464	43652	28613	32791	32777
23.632	26999	39140	32745	32778
23.8	13256	45867	32724	32789
23.968	6781	51123	32719	32756
24.136	8261	50091	32719	32657
24.304	16570	65503	32663	32585
24.472	28858	33172	32745	32577
24.64	41347	24363	32677	32576
24.808	51091	16238	32734	32587
24.976	51861	15811	32709	32626
25.144	51726	47850	32730	32696
25.32	12268	1778	32705	32600
25.52	11813	8023	32706	32583
25.696	49029	44947	32670	32715
25.872	22234	25340	32687	32576
26.048	33603	39192	32690	32772
26.232	28494	32371	32756	32759
26.408	42882	43473	32638	32656
26.584	18309	8876	32688	32673
26.76	51778	47358	32666	32685
26.944	51781	47455	32663	32658
27.12	13220	25177	32663	32628
27.296	45155	33611	32660	32738
27.48	40513	27946	32665	32783
27.656	33304	44744	32730	32600
27.832	24228	15368	32808	32676
28.008	49630	63965	32651	32733
28.192	51633	51987	32666	32669
28.376	51733	48172	32666	32692
28.56	51673	44081	32693	32719
28.744	49546	41944	32692	32774
28.936	16354	30806	32683	32592
29.112	41644	25790	32702	32764
29.296	33627	14626	32792	32709
29.48	18778	17966	32668	32705
0	26826	26582	32659	24218
0.024	29193	30091	32834	27833
0.056	21771	18682	32829	31666
0.08	51101	42388	32676	33953
0.112	51891	47967	32680	36305
0.136	13202	15538	32753	37628
0.16	51803	51760	32681	38631
0.192	46190	46570	32663	39534
0.224	36559	37516	32803	40034
0.248	38047	42383	32675	40181
0.272	21721	23385	32713	65535
0.296	49499	65526	32691	65535
0.32	12039	15975	32729	65535
0.344	51759	65535	32703	65535
0.368	14027	18365	32703	65535
0.392	49136	43247	32674	65535
0.416	25393	28162	32778	47647
0.44	33737	28696	32722	43495
0.464	39293	39816	32713	40007
0.488	19334	15024	32718	37009
0.512	51377	46687	32710	21332
0.528	51865	47610	32698	20155
0.552	11639	12364	32711	18949
0.576	51786	46267	32681	18196
0.6	19291	22821	32812	17824
0.624	41103	36367	32776	17748
0.648	33274	37166	32778	17941
0.672	26361	25215	32724	18327
0.696	51354	47541	32751	18901
0.72	9533	15063	32735	19617
0.752	6528	13370	32712	20753
0.776	51494	47448	32686	21698
0.8	14574	19623	32705	22716
0.824	39732	35382	32762	23788
0.848	34024	32039	32786	24855
0.872	23070	20996	32725	25897
0.896	45366	45390	32718	26871
0.92	13124	12804	32720	27790
0.944	51822	50982	32706	28630
0.968	10474	14860	32723	29410
0.992	50878	45820	32686	30118
1.016	21174	25165	32797	30775
