timestamp	ch1	ch2	ch3	ch4
10	21459	28770	32697	32346
24	36997	23988	32727	31242
38	30146	22276	32703	32372
59	29652	21042	32696	32206
73	27281	25777	32714	31595
94	41748	33435	32712	31933
108	34709	35036	32697	32921
122	14271	37931	32709	33328
143	18481	39589	32707	32977
157	51735	45036	32688	33151
171	31837	35526	32708	33244
185	29447	35099	32716	33735
199	26564	37249	32716	32928
213	34756	39196	32725	32291
227	29003	38061	32697	33438
241	28991	36926	32707	32245
255	28750	36131	32721	33378
269	25403	34188	32705	33469
283	31613	33704	32715	32373
297	32557	31719	32729	33591
311	33115	30786	32705	33031
325	42333	35466	32717	32310
346	44314	65502	32703	33285
360	39159	23599	32719	33346
381	38765	65250	32718	33134
395	38006	50753	32692	32092
409	41036	46940	32717	32805
423	41751	46242	32733	32324
437	44823	31577	32714	33075
451	43363	31666	32727	33041
465	42304	29511	32728	33252
479	40397	30246	32715	32836
493	38722	28599	32708	32531
507	37120	29815	32731	32577
521	35359	28394	32713	32814
535	33381	29923	32738	32978
549	10514	5126	32745	31865
563	31713	30400	32740	32457
577	32532	32568	32713	32335
591	30930	7894	32717	33152
605	29759	14992	32721	33156
619	28818	20330	32732	32684
633	28096	22066	32707	31987
647	10	20681	32712	33318
661	33272	22786	32728	32355
675	32103	24697	32702	31958
689	13402	26304	32725	32505
703	32441	28271	32728	33085
724	6598	30876	32724	32562
738	20148	34347	32731	32583
752	20277	34346	32704	33078
773	23388	37045	32712	32748
787	14274	32312	32718	32995
801	20726	36099	32695	31830
822	27038	33969	32709	32208
836	35521	34083	32715	32864
857	39443	29310	32719	31806
871	42175	27049	32721	32500
892	43744	30887	32729	32835
906	35981	33777	32727	33200
927	38665	24985	32697	33271
941	32736	41909	32705	31964
962	33506	45580	32703	32461
976	34956	35000	32735	32526
997	34370	31064	32731	32362
1011	40578	40089	32734	32321
1032	33377	29459	32725	32649
1046	41514	41531	32717	32117
1067	48954	36610	32730	32703
1088	48256	35298	32721	33151
1102	45543	33863	32754	32341
1123	8688	33517	32725	33532
1144	51834	32315	32711	33172
1165	40871	33040	32690	33087
1186	36100	31489	32710	33381
1207	31705	31460	32725	33086
1228	28119	30088	32739	32987
1249	24798	30755	32717	32627
1270	24788	29266	32721	32986
1291	25746	29324	32707	33169
1312	30673	30514	32733	32351
1333	34593	30905	32722	32217
1354	36880	32896	32703	32627
1375	38867	31787	32711	32774
1396	39598	32972	32710	33001
1417	39747	32313	32718	32051
1438	38601	31764	32710	32630
1466	19774	32313	32717	32751
1487	25572	32572	32712	33173
1508	36864	34497	32731	32926
1529	38280	33504	32718	32590
1550	8441	34250	32700	33518
1571	51661	34513	32723	32346
1592	37802	33499	32705	32784
1613	30743	32798	32713	32927
1634	27890	32727	32707	32241
1655	25177	30739	32731	33216
1676	22495	32065	32698	33096
1697	22753	34590	32711	32674
1718	26264	35517	32723	33003
1739	30285	36010	32719	32551
1760	35962	26595	32715	31806
1781	38949	32229	32718	32264
1802	40195	35593	32730	32555
1823	42229	35502	32719	31743
1844	41587	28374	32716	32612
1865	40459	23630	32724	32571
1886	34153	34830	32713	32709
1907	30117	28975	32719	33218
1928	35363	32501	32711	32371
1949	34591	33602	32732	32991
1970	26250	33530	32719	33661
1991	51738	35284	32700	32843
2012	21241	33853	32713	33308
2033	27748	30769	32740	32521
2054	29864	31241	32707	32580
2075	31484	30445	32701	32647
2096	32339	32168	32721	32603
2117	32399	30154	32719	33298
2138	34197	30072	32712	32201
2159	35765	31574	32709	33030
2180	36142	34903	32706	32698
2208	37831	33173	32709	33735
2236	37210	34652	32728	32830
2264	28918	32477	32715	33227
2292	34778	32769	32700	32824
2313	30101	32039	32714	32418
2341	31604	32842	32726	33125
2369	44281	34106	32709	32282
2397	10036	33086	32710	33328
2418	35653	32148	32714	32816
2446	33066	30851	32699	32059
2467	32825	33683	32715	32823
2495	19666	32014	32737	32576
2516	21250	31980	32703	32770
2544	34722	32154	32717	32681
2572	29135	32655	32712	32611
2600	45542	34185	32721	32819
2621	45199	34290	32709	32173
2649	29608	32386	32731	32476
2677	38992	32822	32724	33026
2705	25394	34062	32721	33371
2726	26940	32840	32729	33059
2754	43465	33622	32714	32733
2775	42936	33102	32698	33308
2803	40478	34204	32732	32889
2824	24727	31658	32722	32555
2852	31839	32595	32726	31819
2880	23095	32787	32715	33375
2901	20915	33324	32704	32557
2929	31413	33121	32706	32892
2957	29937	32677	32705	32630
2978	31484	32145	32723	32756
3006	40995	32309	32723	32813
3034	36481	31255	32732	32890
3062	33964	29883	32723	31990
3090	36770	30557	32710	32500
3118	22043	31263	32744	33185
3146	44295	31427	32711	32918
3174	31177	31956	32726	32874
3202	18177	32422	32712	32126
3230	28587	30436	32743	32246
3258	28332	30765	32717	32818
3286	26893	31037	32730	32723
3314	24062	33607	32717	32671
3342	33430	33183	32706	32277
3370	29056	33435	32720	32633
3398	43962	34714	32708	32859
3426	31248	33478	32716	33348
3454	39476	34674	32705	32606
3482	31502	34091	32720	32964
3510	35234	33913	32716	33754
3538	36103	34589	32708	32385
3566	23720	35644	32725	31944
3601	34855	32828	32708	32670
3629	42131	32831	32699	32443
3657	51816	37324	32726	33289
3685	30570	33548	32693	32002
3720	22193	32843	32723	32453
3748	32949	32219	32713	32359
3776	22149	32897	32705	32643
3804	35586	31509	32697	32249
3832	32930	31652	32695	32755
3860	39695	31918	32719	33145
3888	38285	31733	32695	32937
3916	31877	30796	32714	32951
3944	39808	31416	32715	32781
3972	28729	31160	32694	32596
4007	29149	32597	32704	32597
4035	28637	31715	32704	32746
4063	29761	31853	32704	32584
4091	33897	31244	32709	32586
4119	40039	33601	32709	32991
4147	48993	34159	32737	32757
4175	35654	33670	32723	31795
4203	21800	33941	32716	31447
4238	26928	32801	32717	32639
4266	25212	31761	32725	32325
4294	35201	29768	32749	33549
4329	42589	31602	32715	32664
4357	32779	31593	32715	32548
4392	37921	32089	32709	32964
4427	40941	32430	32714	32698
4455	28965	34073	32718	32918
4483	36784	33284	32708	32822
4511	30672	31223	32724	33051
4539	27602	31504	32691	32217
4567	35236	33353	32711	31999
4595	33026	33230	32724	32658
4623	17330	33576	32719	32117
4658	38596	32133	32706	32549
4686	25924	32114	32716	32412
4714	26723	32392	32694	32773
4742	30753	33834	32711	32779
4777	36111	33415	32715	32745
4805	29683	31067	32734	33255
4833	43594	32208	32702	32945
4868	34898	31167	32736	32372
4896	41739	32212	32696	32900
4931	40433	33212	32725	33112
4959	31128	33371	32726	32461
4994	37543	33376	32738	32795
5022	26521	32856	32726	33737
5057	22420	32074	32722	32664
5085	41976	33530	32715	32152
5120	11799	33512	32730	33015
5148	49490	32827	32707	32429
5183	34569	32515	32700	32882
5211	25746	32254	32746	32726
5246	29665	33022	32714	32504
5274	20801	33220	32715	33316
5309	30874	31485	32709	32811
5344	40923	33623	32709	32149
5372	32075	33193	32728	33022
5407	30037	32470	32711	32501
5442	35055	33484	32680	32473
5477	38331	33723	32706	33152
5512	26933	32448	32706	32405
5547	34173	33260	32707	32548
5582	8	32446	32721	32957
5617	35384	33243	32701	32668
5652	34261	31242	32725	32502
5687	28937	31630	32718	32310
5722	21554	32426	32712	33021
5757	28116	31958	32728	32664
5792	42981	31908	32720	32810
5827	44076	32581	32705	32401
5862	39810	34161	32731	31959
5897	30914	33651	32709	32651
5932	24822	34782	32723	32209
5967	34145	31201	32717	31826
6002	44589	32341	32716	32566
6037	37289	33180	32719	32511
6072	26977	31980	32725	32700
6107	21460	31614	32710	32378
6142	25718	32641	32722	32797
6177	34063	33165	32696	32649
6212	40604	32852	32701	32899
6247	36730	31750	32700	32800
6282	31584	30897	32705	33144
6317	35672	32124	32728	32604
6352	39856	32533	32724	32139
6387	36109	32509	32731	32842
6422	21600	32097	32737	33048
6464	40882	33391	32721	32362
6499	7394	34207	32710	33073
6534	26880	32863	32717	32310
6576	20131	32929	32729	32510
6611	21272	31307	32718	32705
6646	30534	32532	32704	32562
6688	35236	33274	32716	32810
6723	43561	32878	32722	32720
6765	34141	31659	32713	32873
6800	40210	28599	32721	32929
6835	39332	30232	32695	32567
6877	39593	31435	32739	32604
6912	32862	32455	32709	32714
6954	42618	33455	32701	32534
6996	10791	32362	32713	33598
7031	40305	33078	32711	31834
7073	30821	34204	32710	32261
7108	31588	33004	32707	32960
7150	32924	35852	32716	32101
7185	42078	36639	32718	32043
7220	39912	32762	32719	33445
7262	41256	32716	32706	32648
7297	32499	31850	32726	32611
7339	36898	31422	32740	32554
7374	29373	31892	32719	33682
7416	33443	32042	32730	32879
7451	21768	31105	32719	32180
7493	38062	33132	32720	32563
7528	8175	34018	32730	33469
