timestamp	ch1	ch2	ch3	ch4
228091	32647	31887	32710	32729
228105	32539	28728	32721	32627
228133	32733	32429	32707	32733
228161	33260	32831	32716	32784
228189	33842	33561	32740	32550
228210	32384	34135	32711	32625
228245	32063	32124	32712	32607
228273	32236	33700	32694	32860
228308	30679	25465	32706	32652
228343	29809	25257	32724	32941
228385	32181	34407	32715	32482
228420	33444	38425	32733	32886
228455	32912	36546	32700	32651
228497	32291	34392	32710	32768
228539	32120	34167	32732	32492
228574	30482	29930	32724	32699
228602	32768	35331	32715	32576
228637	31581	28943	32722	32776
228672	33812	32194	32714	32495
228707	33592	34682	32696	32523
228735	33701	34935	32696	32466
228770	32931	31861	32701	32961
228798	32717	31132	32717	32611
228833	32181	31128	32715	32604
228868	31722	30877	32726	32829
228903	32075	30089	32710	32581
228938	32501	32536	32720	32824
228966	32367	33572	32714	32821
229008	32745	32530	32736	32754
229043	33172	35607	32728	32552
229078	32573	32707	32718	32445
229113	32272	31424	32700	32532
229148	32716	31160	32703	32634
229190	31903	30557	32726	32704
229232	31900	30970	32710	32571
229267	32313	30942	32727	32665
229302	32793	32077	32721	32606
229344	33679	33980	32718	32578
229379	33125	34582	32718	32497
229414	33266	33715	32706	32698
229456	32215	27557	32701	32616
229498	31602	33551	32711	32740
229547	32498	36396	32691	32689
229582	33586	37282	32708	32764
