timestamp	ch1	ch2	ch3	ch4
10	39439	21663	32721	21885
10	24745	32992	32715	32367
10	43756	28725	32674	32727
17	43258	32473	32702	32549
31	43538	28459	32707	31323
38	42392	32099	32694	32403
52	42205	30102	32696	32248
66	40694	24415	32718	33157
80	39804	21391	32736	32823
94	36599	25694	32678	32510
108	33430	24070	32661	32787
122	29155	27195	32659	33193
136	26658	31745	32668	32801
150	27916	32105	32697	33482
164	30601	29963	32694	32722
178	28535	38100	32746	32269
192	28999	43014	32716	32187
206	27222	39179	32690	32982
220	30047	36800	32723	33152
234	29632	40440	32725	31972
248	29211	38921	32715	34577
262	28689	31772	32678	33902
276	30801	33893	32684	32633
290	35325	38907	32681	30326
304	34694	33015	32717	32722
318	34670	29802	32720	33190
332	29457	36491	32686	32499
346	24183	28464	32728	31743
367	28811	25624	32661	31923
381	48126	24142	32719	31877
388	29710	33475	32738	31450
402	15	25510	32710	33261
416	37864	22289	32725	31826
430	39639	31572	32645	32906
444	39924	34065	32661	32512
458	40873	29562	32693	33164
472	40844	32400	32708	30285
486	38637	41597	32609	32363
500	46267	38985	32637	32218
514	45355	25554	32714	33190
528	30965	29069	32703	32253
549	27291	28414	32692	33094
563	27378	32624	32730	32949
577	25167	32870	32640	33198
591	27959	30240	32697	33022
605	29024	33419	32686	31467
619	30453	40124	32597	34339
640	29637	35747	32713	34688
654	29255	34568	32692	28972
675	30065	40465	32702	32734
689	30312	32136	32725	32929
703	32148	32767	32670	32615
717	31684	40990	32706	32937
731	30522	32588	32745	33158
745	33071	29594	32755	32761
759	36781	38285	32698	32681
773	36689	38909	32676	31970
794	32258	36615	32714	32838
808	26345	30930	32718	33212
822	27983	28450	32691	32582
843	51002	28512	32717	32681
864	776	24154	32727	32704
878	44722	29213	32718	32181
892	51526	34651	32711	32707
906	49103	29064	32734	32815
920	46041	22581	32691	32699
934	42818	31496	32652	32894
948	39853	32677	32731	32808
962	37342	27082	32711	33495
976	35246	33887	32703	32754
990	33495	65505	32686	32896
1004	32025	31032	32702	32652
1025	16663	31946	32739	33287
1046	14598	31418	32711	33203
1060	16511	46716	32724	32706
1074	22041	27803	32698	33149
1095	25074	20913	32705	32369
1109	26547	24233	32702	32538
1123	27916	27346	32708	32540
1137	28740	24894	32694	32631
1158	30325	31341	32673	32829
1172	30717	31097	32709	33077
1193	33705	28265	32690	32361
1207	37989	34914	32625	32696
1228	38979	32433	32756	32421
1249	31932	32529	32693	33175
1270	29869	32663	32692	32488
1291	51869	35773	32751	31783
1312	5682	36541	32739	32641
1333	38957	32546	32674	32135
1354	42355	36799	32694	32421
1375	44537	37013	32689	32209
1389	43122	29335	32632	32492
1403	42523	30513	32685	32124
1424	51484	31690	32701	32742
1445	48523	30024	32717	32853
1466	28356	25883	32691	33991
1487	25171	28674	32634	32565
1508	25492	33391	32678	32300
1529	26812	30639	32748	32560
1550	27582	30465	32712	33087
1571	27115	33083	32766	32652
1592	28420	34096	32729	31758
1613	27615	35314	32681	35513
1634	30537	36458	32729	35384
1655	35791	36026	32735	30876
1683	37503	33399	32749	32582
1704	30383	39717	32733	32880
1725	27860	40527	32737	32848
1746	45668	41972	32671	32200
1767	6289	35791	32675	32184
1788	38213	33825	32658	32109
1809	43286	32469	32645	32409
1837	42469	36276	32726	32852
1858	42048	36400	32703	32673
1879	42122	33358	32744	32565
1900	39346	37788	32696	32478
1921	33173	34358	32731	32201
1942	25340	34481	32695	32876
1963	25784	27235	32768	32994
1984	26774	31699	32649	32316
2005	28335	29393	32677	32880
2026	29477	30293	32689	32998
2047	28158	31597	32665	32786
2068	28498	33124	32693	32750
2089	35460	32089	32675	32566
2117	36702	36858	32727	31962
2138	27237	35338	32737	32941
2159	27014	33766	32658	32829
2180	51861	32538	32706	32666
2201	6574	32527	32698	32548
2222	37971	25107	32719	33066
2243	38042	29345	32683	32992
2271	41587	34685	32705	33080
2299	39171	29652	32727	32862
2320	37149	31519	32672	32569
2341	33851	33632	32694	32286
2362	29171	33094	32759	32366
2390	29434	31721	32631	32473
2411	30882	29621	32659	32884
2432	30406	32909	32642	33030
2460	31286	37026	32723	32098
2481	31964	38511	32771	32617
2509	37442	31182	32698	32500
2537	26245	35161	32697	32874
2558	25338	34419	32744	32556
2579	50715	39769	32772	32011
2607	7818	30155	32756	32870
2635	42087	34801	32695	32460
2656	43026	32467	32652	32586
2684	43337	27363	32691	32494
2705	34854	27186	32682	32943
2733	43081	37908	32709	32342
2754	27365	36624	32759	32310
2775	24419	37582	32679	32374
2796	25597	36178	32695	33034
2817	27043	36183	32707	32702
2838	27565	33797	32714	32553
2859	28027	29562	32650	33027
2880	28507	29618	32692	32889
2908	36298	38212	32698	32785
2929	33851	36510	32673	32542
2957	25400	31390	32725	32540
2985	41292	39458	32661	32303
3013	2522	33705	32724	32817
3041	40942	35545	32698	32578
3062	42426	36151	32667	32508
3090	50671	32223	32622	33233
3111	46369	31672	32763	32479
3132	41711	31254	32665	32030
3153	17196	28705	32716	33249
3174	21523	27092	32678	33323
3202	18913	34375	32727	32728
3223	23220	34462	32616	33148
3244	26992	33356	32777	32670
3272	25384	26606	32749	33228
3300	29178	36352	32708	32565
3328	31409	29841	32714	32463
3356	39222	39152	32674	32362
3384	28804	30465	32751	32218
3412	29172	38357	32675	32759
3440	3129	32817	32665	32602
3468	40695	33248	32699	32526
3489	41097	34246	32720	32697
3517	43080	34072	32605	32428
3545	42378	33259	32695	32824
3566	48450	37227	32685	32646
3587	45471	35398	32628	32435
3615	24041	29147	32767	33046
3643	22692	31478	32697	33155
3671	27434	32593	32715	30692
3692	28916	31276	32728	29936
3720	31391	33859	32691	30674
3741	29477	29936	32729	33623
3769	33476	30357	32751	33464
3797	30268	31829	32621	32611
3825	38511	38441	32754	32316
3853	34192	33656	32735	32426
3881	29199	41455	32712	32554
3909	51867	38371	32710	31954
3937	6362	37553	32689	32640
3965	43584	30742	32683	32614
3993	44488	35790	32656	32475
4028	41150	32705	32649	34289
4056	46547	36481	32677	32458
4084	25456	27877	32749	32325
4105	21475	27408	32716	33534
4126	20070	30615	32739	32618
4154	26161	35742	32706	33193
4182	26309	29755	32711	32029
4210	28716	35250	32695	31699
4238	27244	29634	32675	32732
4259	31762	29560	32661	33291
4294	31664	30660	32679	32783
4322	38634	37582	32692	32524
4350	32397	32691	32660	32444
4378	27961	34733	32666	32311
4406	35227	34545	32656	32234
4434	36267	29594	32713	32248
4462	42177	37151	32713	33027
4490	42932	28708	32729	32912
4511	43221	28437	32751	31865
4532	41121	29861	32676	33248
4560	33087	36048	32731	32281
4588	25480	30418	32690	32169
4616	25821	36647	32722	32885
4637	29246	36983	32698	31210
4658	30159	35986	32694	33631
4679	30822	32708	32682	32574
4700	31287	30994	32733	31363
4728	30108	32526	32701	32628
4756	35207	37167	32698	32215
4777	37949	33964	32728	32578
4805	31496	33061	32685	31206
4833	27539	32309	32706	31855
4861	51497	58934	32683	30429
4889	22753	33063	32733	32163
4917	40881	30537	32678	30682
4938	43156	29164	32683	32647
4987	39306	30210	32668	33251
5015	32893	28261	32747	31603
5043	28291	30113	32624	33078
5071	26116	22794	32731	32426
5099	27324	32677	32702	32838
5141	29678	35552	32720	33379
5176	29308	36314	32646	33409
5204	32104	33925	32706	32771
5232	32552	38545	32732	33001
5267	39034	30999	32726	31609
5302	30436	34582	32743	30263
5337	31997	34968	32704	32089
5379	33836	30465	32705	32192
5414	44289	33074	32681	32697
5442	41775	28798	32704	32984
5477	46705	29414	32697	32564
5512	15716	32866	32700	32864
5547	19924	34487	32657	33073
5582	25464	34033	32714	32578
5617	27997	29154	32716	32823
5652	31396	32386	32658	32078
5680	31520	33840	32690	32587
5715	33211	30838	32629	33269
5750	38245	29754	32663	32684
5778	37556	34292	32689	32671
5806	29386	31344	32710	32306
5841	51866	43597	32749	31938
5876	35071	35435	32645	32858
5904	44156	30632	32675	32260
5932	43806	33577	32707	32806
5967	47706	33593	32680	32382
6002	42029	26336	32715	32919
6037	20524	28956	32679	33545
6072	22015	35868	32686	33101
6100	25730	29164	32674	33322
6135	26452	33781	32719	32313
6170	29418	33546	32717	32663
6198	30340	32601	32679	32846
6233	33026	32086	32738	32733
6268	42697	37157	32647	31992
6303	28937	39534	32704	32967
6338	36956	36535	32616	32515
6380	33380	35146	32758	32773
6422	42887	33426	32709	32901
6450	39526	30070	32647	33038
6478	40998	36880	32696	32716
6513	32684	35573	32774	32408
6548	25006	29667	32637	33386
6583	28531	25259	32750	33097
6618	31829	34730	32700	32037
6653	33009	35186	32714	32667
6681	32059	28921	32679	32519
6716	37405	30584	32694	32350
6744	35559	32147	32758	32443
6779	27480	26078	32720	33625
6807	51603	35343	32678	32819
6835	24955	28029	32713	32538
6863	41579	30057	32659	32449
6891	43519	33031	32695	32203
6919	40733	39612	32717	32626
6940	41131	35002	32652	32346
6968	31960	32492	32648	32698
6996	24602	29267	32702	32949
7024	24321	37231	32664	31691
7052	26418	30191	32663	33279
7080	28976	37522	32644	32680
7108	28249	31650	32664	32242
7136	28638	36666	32729	32817
7157	35795	37618	32665	32692
7185	31345	30014	32737	33246
7213	26012	36643	32618	32666
7248	50991	34790	32692	32790
7269	9842	30493	32589	32629
7297	40798	34630	32725	32768
7325	41878	28176	32621	33106
7360	40288	26781	32656	32335
7395	32871	30761	32674	32424
7437	21635	26942	32703	31986
7479	23941	27939	32714	32197
7521	29168	34320	32682	33062
7556	27123	31667	32699	32690
7584	34770	35377	32663	33412
7619	40197	35787	32702	32538
7654	33331	31612	32712	32537
7689	33824	29918	32636	32470
7724	5661	31835	32746	32668
7759	42877	41129	32635	32275
7794	43836	32951	32691	32699
7843	38342	30724	32692	32761
7878	28611	33455	32652	32529
7906	20414	28766	32738	33338
7934	26309	35474	32705	32156
7969	28755	36845	32700	32863
7997	29174	31440	32695	32850
8032	30979	34212	32717	32230
8060	29709	30417	32767	32466
8088	40180	36762	32695	32671
8116	33175	27845	32701	32501
8144	28681	36093	32724	32585
8179	6569	35250	32707	32446
8207	38176	30391	32704	32566
8235	40805	30576	32683	33056
8263	41927	37778	32610	33087
8291	42402	31070	32689	32483
8326	22251	32093	32656	32876
8354	23405	31501	32764	32970
8382	21303	32174	32672	32531
8410	26308	31207	32693	32487
8438	28028	34906	32733	32454
8466	29151	32119	32687	32865
8494	29717	40657	32696	32372
8522	31302	31510	32689	32478
8557	36244	34305	32685	32826
8592	37534	40116	32685	32296
8627	28607	34630	32742	32552
8655	51851	36773	32700	31879
8690	36621	36689	32731	31882
8718	42598	25239	32769	32030
8746	42846	35636	32635	32943
8774	42691	26189	32688	32323
8802	29529	35195	32686	32818
8830	27412	28887	32738	33154
8858	18846	32576	32664	33068
8886	24053	34073	32631	32771
8914	25294	27784	32665	32808
8942	29192	38665	32705	31993
8970	29469	30693	32661	32708
8998	32582	37187	32653	32266
9026	33315	30595	32687	32159
9054	37220	37548	32713	32328
9082	38057	35521	32698	32845
9110	26369	35240	32708	32389
9138	30993	32249	32664	32785
9166	2851	28655	32690	33271
9194	39414	33362	32695	32251
9222	41477	27486	32743	32703
9250	40190	40358	32740	32759
9278	39494	29615	32740	32937
9306	35652	36629	32637	32629
9341	24098	28750	32754	32360
9376	26681	30901	32769	32123
9404	28768	38109	32719	32361
9432	29699	31880	32751	32670
9460	28054	34443	32692	32956
9488	30907	31956	32731	32686
