timestamp	ch1	ch2	ch3	ch4
10	32931	34504	32710	32523
24	32711	32617	32702	32322
38	33777	33383	32719	32470
87	31962	33086	32708	32565
115	32307	31519	32694	32731
143	32291	33849	32698	32780
171	32776	32683	32712	32638
206	35089	30149	32699	34314
241	34085	34062	32717	31183
276	31661	36019	32725	31017
311	31106	34236	32730	31455
339	34302	34288	32702	34146
367	31201	32235	32704	34364
395	32458	34702	32722	33979
430	30662	33289	32724	33433
465	30978	30869	32720	32356
500	33959	32606	32707	32137
535	34078	32426	32702	31817
563	31167	31827	32712	31831
598	33746	31254	32703	32080
626	31400	32836	32726	32292
661	32180	32206	32719	32446
689	33127	33680	32705	32696
724	31882	32555	32706	32538
759	32393	34227	32724	32603
794	33320	32345	32739	32779
829	33026	29351	32699	32715
864	32530	32333	32718	32702
899	32054	33494	32725	32673
934	31830	31752	32741	32550
969	33240	32987	32715	32733
1011	32211	32652	32719	32948
1060	32213	30593	32744	32864
1095	31778	31988	32705	32583
1137	33056	36458	32703	32553
1172	31711	31409	32697	32648
1207	31827	32973	32714	32692
1249	31826	32929	32702	32880
1284	32252	32418	32735	32869
1326	31464	32214	32725	32993
1368	31954	33032	32712	32489
1417	33567	31890	32727	32577
1466	32901	31859	32711	32741
1508	33640	33281	32727	32450
1571	33316	30580	32705	32767
1613	32092	37825	32697	32647
1662	31165	24681	32713	32668
1697	31955	31564	32714	32558
1746	33755	31954	32705	32592
1788	33554	34787	32726	32549
1823	33888	33716	32725	32810
1858	33285	34371	32712	32570
1900	33548	33351	32719	32727
1935	32434	32161	32708	32650
1977	33063	31215	32710	32463
2019	33265	33058	32730	32798
2054	33382	32458	32710	32648
2110	33215	34733	32720	32684
2173	33435	31654	32719	32807
2215	32623	30710	32706	32862
2264	32180	32689	32701	32780
2313	32790	31232	32711	32759
2355	32012	33620	32729	32624
2397	31395	32663	32722	32666
2439	31563	30843	32704	32712
2481	32613	32677	32715	32814
2523	33531	32235	32702	32545
2565	33586	33861	32697	32580
2621	33740	33403	32723	32488
2677	33695	32473	32739	32678
2712	32093	32816	32699	32579
2754	32438	30070	32701	32755
2796	33679	33448	32711	32578
2838	33428	33877	32731	32582
2880	32293	31958	32726	32884
2922	31835	31529	32710	32646
2964	32236	33541	32711	32756
3006	32876	33390	32726	32801
3048	33917	32215	32721	32597
3097	31874	33052	32702	32783
3139	31577	32202	32710	32512
3181	32859	32906	32707	32557
3223	33518	33650	32711	32688
3272	31781	32867	32730	32914
3335	31959	31599	32700	32601
3384	32557	32496	32741	32549
3433	31926	31503	32707	32851
3482	32130	30844	32724	32774
3531	32278	30070	32711	32864
3580	32737	33814	32707	32665
3629	33183	32584	32702	32570
3671	33590	31227	32723	32558
3713	33965	33961	32702	32759
3762	31808	32754	32716	32788
3811	33573	32138	32731	32827
3860	31655	30328	32714	32747
3909	33728	33327	32705	32806
3965	32122	29195	32715	32599
4014	32126	34599	32705	32513
4063	33252	28934	32723	32609
4112	31834	33659	32717	32999
4161	32820	32607	32702	32642
4210	32439	34185	32716	32796
4259	31702	30540	32701	32895
4308	32324	31769	32708	32857
4357	33520	34429	32701	32546
4406	32683	32846	32710	32421
4455	32609	31233	32734	32524
4504	33180	35487	32720	32579
4553	32853	32588	32708	32617
4602	32664	32804	32719	32780
4651	31935	33253	32739	32794
4700	33758	34762	32698	32589
4749	31896	30843	32698	32699
4798	31554	27920	32696	32696
4847	32271	33083	32727	32547
4896	33930	34836	32697	32490
4945	31829	30835	32732	32717
4994	33320	32636	32698	32745
5043	32053	31822	32716	32784
5092	33234	32392	32724	32751
5141	32015	33446	32708	32630
5197	32166	32323	32704	32700
5246	33838	34588	32709	32858
5295	31859	31975	32723	32540
5351	32509	32723	32716	32700
5400	32489	31271	32715	32803
5449	31919	32562	32702	32886
5491	31900	32579	32705	32681
5547	32345	35202	32702	32668
5589	32018	33056	32723	32897
5645	32347	34307	32719	32604
5694	32798	30705	32732	32664
5750	32735	32888	32724	32559
5799	32181	34298	32713	32476
5848	32621	32191	32710	32622
5904	32380	33118	32699	32520
5967	34711	35962	32700	32760
6023	33025	33543	32717	32646
6072	32088	32640	32720	32727
6128	32828	33419	32719	32586
6177	32455	31826	32712	32569
6233	32298	34536	32721	32568
6282	33503	32389	32710	32567
6331	31850	33269	32721	32778
6380	33239	32276	32715	32654
6429	32150	32538	32719	32559
6485	31718	32695	32702	32883
6541	31729	32755	32726	32672
6604	32157	32551	32723	32708
6660	31920	33316	32722	32719
6716	31391	30835	32716	32609
6765	33410	32416	32710	32513
6821	32636	31154	32705	32740
6870	32315	32452	32748	32710
6919	33243	33280	32710	32742
6968	32341	31954	32717	32587
7024	32597	31691	32701	32622
7080	32621	31922	32729	32636
7136	33190	32484	32700	32822
7192	32817	30838	32733	32696
7269	33091	33100	32726	32715
7325	32520	33271	32697	32375
7374	32219	31634	32714	32480
7430	33813	32041	32714	32760
7486	33532	34088	32718	32527
7542	33147	32381	32719	32809
7598	32585	32164	32720	32738
7654	31933	34112	32722	32645
7703	33019	31525	32701	32908
7759	33622	31997	32699	32499
7815	33345	33282	32729	32641
7885	32078	32206	32723	32521
7948	32204	32753	32712	32662
8011	33774	33673	32712	32823
8067	33471	34425	32736	32744
8123	32404	32177	32705	32671
8179	32047	33589	32724	32808
8235	31930	33573	32727	32916
8291	32224	32253	32732	32744
8354	31750	31138	32713	32780
8410	31681	31864	32711	32808
8466	31863	29707	32693	32513
8543	32457	31900	32706	32470
8599	33373	31675	32723	32624
8655	34238	34310	32685	32586
8711	32968	31770	32700	32737
8767	33147	32906	32715	32621
8837	31523	32862	32717	32761
8893	32919	34761	32701	32728
8956	32176	33996	32704	32690
9012	31980	31289	32715	32962
9075	31568	31825	32719	32685
9131	31817	32759	32739	32827
9194	32527	33808	32708	32658
9257	34243	35104	32698	32764
9320	32955	32557	32700	32413
9383	31543	31084	32709	32738
