timestamp	ch1	ch2	ch3	ch4
0	12510	24310	32818	23046
0	13093	65504	32699	32619
32	45810	8440	32809	32645
64	21355	46354	32714	32641
96	51308	10602	32801	32723
128	15690	43506	32726	32648
160	51718	14684	32742	32647
192	13507	39913	32738	32692
224	51741	19869	32736	32707
256	12250	36091	32688	32677
288	51771	27191	32736	32658
320	13479	31643	32675	32714
352	51747	31034	32665	32666
384	15953	27671	32684	32605
416	51387	39285	32657	32677
448	17434	22844	32692	32662
480	50435	65502	32666	32655
512	19829	18577	32752	32608
544	46707	65503	32664	32665
576	23477	14365	32760	32598
608	38888	65507	32646	32647
640	30558	11033	32785	32684
672	36244	65503	32691	32628
704	33217	8738	32714	32652
736	28426	47071	32727	32649
768	37997	11857	32717	32703
800	22015	65460	32726	32657
832	42898	6238	32706	32680
864	15806	46980	32719	32596
896	46767	8891	32784	32673
928	13924	43994	32768	32647
960	49665	14194	32778	32682
992	8684	43535	32705	32676
1056	12012	38719	32705	32637
1120	11459	37873	32700	32631
1152	51758	24568	32773	32734
1184	14268	34973	32678	32564
1216	49204	33163	32669	32752
1248	17081	28027	32762	32639
1280	44156	34221	32674	32693
1312	21125	27258	32766	32592
1344	43189	37003	32691	32724
1376	24858	23522	32769	32618
1408	37431	42254	32662	32692
1440	30798	21547	32752	32595
1472	34115	45468	32717	32657
1504	34530	17573	32792	32675
1568	41302	15874	32776	32679
1632	44825	15007	32726	32688
1664	15540	65505	32702	32616
1696	47823	8968	32780	32761
1728	13324	50036	32716	32562
1760	51689	15852	32802	32729
1792	13186	49345	32715	32647
1824	51847	13445	32792	32726
1856	14337	44756	32732	32595
1888	51793	19168	32807	32733
1920	15314	44027	32737	32631
1952	51804	22006	32796	32767
1984	19329	38523	32696	32643
2016	51638	26335	32731	32725
2048	21910	37250	32706	32566
2080	47674	29969	32665	32705
2112	25243	34117	32768	32647
2144	43517	34179	32734	32700
2176	32109	28455	32775	32584
2208	36879	38127	32722	32711
2240	33005	25049	32754	32644
2272	28515	43380	32736	32686
2304	37446	21453	32769	32641
2336	23956	47062	32740	32606
2368	38340	19965	32748	32721
2400	18011	65505	32722	32602
2432	43701	11024	32744	32690
2464	13563	65504	32704	32618
2496	47358	11064	32769	32701
2528	11707	51602	32700	32624
2560	50910	14716	32732	32724
2592	12776	50972	32737	32526
2624	50456	10995	32782	32693
2656	10113	46212	32730	32527
2688	51742	16480	32778	32764
2720	13672	44937	32695	32696
2752	51025	18821	32785	32752
2784	16770	38618	32732	32567
2816	49437	25172	32763	32752
2848	19413	37402	32737	32537
2880	45008	28985	32681	32652
2912	22733	33322	32720	32612
2944	41531	39533	32664	32732
3008	38725	38677	32665	32780
3040	29797	25284	32743	32676
3104	34541	15704	32697	32755
3136	28243	45808	32716	32689
3168	41120	18133	32722	32668
3200	19895	46155	32723	32663
