timestamp	ch1	ch2	ch3	ch4
0	43997	45810	32790	24029
0	27879	49142	32714	32651
2	39490	51006	32704	32623
6	28099	44787	32612	32650
11	51847	31949	32645	32669
15	51843	39652	32616	32695
18	13363	19860	32692	32694
21	48331	46644	32618	32620
25	37694	47909	32753	32602
28	43917	17827	32745	32737
31	32670	44679	32622	32645
35	17759	36818	32719	32581
38	39697	32911	32614	32660
41	17549	24903	32714	32804
44	42480	42406	32614	32594
47	15315	16605	32658	32736
51	38283	16583	32775	32766
54	39189	47592	32689	32612
58	34902	44021	32632	32598
61	43919	29016	32697	32664
65	50671	35377	32598	32608
69	46565	41974	32625	32600
73	43363	46509	32735	32537
77	51812	48586	32697	32578
81	29537	46727	32610	32522
85	39970	41281	32622	32715
89	38190	32304	32623	32776
93	29740	23836	32688	32680
97	34854	18094	32700	32794
101	31396	17347	32687	32806
105	26651	20255	32659	32757
109	42612	25458	32711	32688
113	47488	31415	32637	32633
117	30567	37814	32611	32634
121	34947	43728	32658	32579
125	34312	47835	32714	32496
129	32989	48191	32738	32605
133	29146	44757	32644	32631
138	27658	30746	32638	32637
142	49800	37322	32618	32595
146	27332	42929	32687	32590
151	30647	16694	32738	32769
156	41374	47041	32622	32564
161	22925	27084	32697	32701
167	36951	37270	32602	32580
172	25407	18319	32659	32778
178	47868	17717	32658	32763
183	40131	45830	32610	32672
189	33177	33888	32614	32628
195	31688	21084	32676	32758
201	28696	16703	32662	32795
207	16611	21278	32765	32758
213	41947	30258	32698	32704
219	51841	39797	32725	32556
225	27630	46792	32714	32593
231	40085	47502	32624	32593
237	22492	38517	32766	32721
243	17105	24851	32715	32765
249	30577	17365	32694	32814
255	3887	18782	32666	32752
261	28232	26588	32704	32657
267	51806	36582	32618	32568
273	20677	44286	32634	32567
279	44345	48141	32731	32539
286	39701	26514	32684	32679
293	6479	26018	32690	32714
299	26107	17464	32662	32742
306	42115	47506	32621	32532
312	35000	39475	32688	32666
319	16428	38588	32621	32617
326	16427	16790	32741	32776
336	8399	25525	32729	32668
342	44672	35309	32606	32574
351	6935	16567	32708	32720
358	41586	46407	32622	32600
366	24747	31645	32758	32659
373	44441	43850	32712	32596
380	29821	18233	32660	32778
386	13794	25014	32712	32675
392	38985	34718	32618	32676
399	22128	18085	32647	32840
406	37602	48026	32716	32518
413	31481	28242	32725	32663
420	32036	23407	32689	32780
427	45816	47799	32704	32615
434	30981	22115	32711	32694
441	21308	32915	32602	32664
448	51693	43509	32726	32568
455	25392	17652	32757	32789
462	36173	41860	32624	32670
469	44253	37358	32605	32577
476	29375	16757	32682	32756
483	35584	47387	32632	32549
490	10447	30156	32661	32662
498	19558	42343	32625	32540
506	45666	48075	32704	32580
514	18975	38553	32720	32665
522	17570	21326	32669	32795
530	32430	17401	32743	32772
538	33706	27299	32697	32694
546	46309	39510	32624	32578
553	21646	16837	32756	32765
561	47598	23751	32719	32717
569	51846	36248	32605	32606
577	26007	46404	32620	32564
585	48265	45106	32725	32627
593	26275	30203	32719	32719
601	19702	17367	32667	32812
609	35499	20618	32766	32732
617	17374	32804	32652	32666
625	25902	44206	32724	32523
633	27430	47982	32663	32588
641	27941	35923	32629	32671
649	8549	19871	32696	32776
657	29181	18318	32688	32724
666	26115	36025	32750	32722
674	17794	19984	32668	32760
682	3237	17985	32652	32754
690	41012	28470	32701	32653
698	51742	41887	32718	32559
706	34473	48743	32711	32528
714	30060	40557	32610	32681
722	17509	23285	32683	32714
730	24980	16802	32735	32764
738	40522	24869	32715	32724
746	43995	37800	32611	32534
754	44948	47938	32708	32557
762	32939	45052	32636	32536
770	22445	28318	32742	32789
778	18752	16887	32658	32835
787	30466	44982	32709	32581
796	31469	36816	32627	32519
804	51839	47503	32734	32579
813	51183	24654	32690	32738
821	45139	36839	32603	32610
829	28507	46712	32642	32469
837	31567	46212	32752	32601
845	21206	29368	32698	32673
854	51847	47434	32751	32564
863	33234	24025	32726	32715
872	26124	25367	32687	32673
881	41531	48067	32718	32585
890	4656	26604	32707	32685
899	25229	21946	32661	32786
908	42469	48427	32630	32596
917	39723	29579	32700	32692
926	18564	18956	32679	32773
935	44969	47889	32742	32609
944	51849	32540	32623	32634
953	23686	17374	32678	32780
962	38387	46383	32733	32624
971	42070	35403	32603	32606
981	28308	47877	32744	32593
992	51846	28971	32675	32639
1002	33527	43964	32611	32538
1012	45037	46622	32626	32683
1022	17422	26511	32703	32737
1031	46851	47892	32726	32542
1040	47877	25375	32705	32718
1049	24265	23486	32668	32812
1058	30409	48238	32721	32488
1067	34065	27348	32686	32681
1076	30067	20191	32688	32788
1085	30734	47943	32751	32596
1094	46659	30910	32664	32641
1103	30080	18387	32662	32791
1112	33681	46824	32746	32611
1121	15250	33969	32640	32575
1131	42378	47439	32741	32603
1141	29832	42039	32632	32630
1151	25126	20739	32696	32799
1161	11139	19342	32663	32764
1171	44712	33542	32624	32618
1181	32178	46712	32603	32558
1191	28845	42558	32634	32622
1202	29716	42640	32604	32588
1213	50398	20983	32735	32705
1224	31848	25918	32690	32738
1234	5394	17190	32651	32769
1244	51605	29314	32661	32699
1254	21325	43779	32616	32616
1264	29359	46578	32745	32502
1274	23819	26290	32694	32809
1284	1489	16832	32667	32789
1294	17029	28395	32702	32638
1304	46180	43973	32625	32604
1314	38106	46855	32620	32602
1324	17866	27029	32700	32668
1334	37966	17019	32749	32765
1345	23955	36660	32620	32644
1356	50713	46045	32739	32478
1366	24598	44181	32608	32653
1376	13394	23415	32694	32776
1387	40594	47926	32737	32583
1398	51851	34764	32634	32574
1409	25175	16735	32740	32806
1421	46170	30636	32641	32617
1433	37527	47615	32753	32544
1444	29938	27417	32719	32718
1455	17819	18175	32670	32800
1466	35196	45175	32620	32588
1477	28542	39857	32625	32583
1488	29145	19020	32729	32793
1499	28658	29585	32719	32717
1510	47959	47987	32697	32515
1521	51270	30341	32680	32659
1532	9353	17105	32689	32805
1543	33494	42722	32614	32639
1554	44646	42771	32611	32581
1565	29244	20904	32743	32727
1576	26377	26059	32698	32793
1588	51819	18584	32671	32763
1600	47214	35839	32632	32574
1612	44071	48464	32736	32531
1625	36356	35309	32627	32658
1636	23437	17075	32766	32810
1647	30455	36242	32720	32787
1658	40956	46269	32731	32539
1670	32108	40550	32632	32624
1682	24054	17338	32676	32796
1694	51453	25441	32718	32706
