timestamp	ch1	ch2	ch3	ch4
10	31542	30356	32683	32628
24	33715	26380	32720	32715
45	34937	32240	32677	32531
59	35254	30204	32706	32035
73	32640	32642	32698	33219
87	41059	34100	32705	33201
108	32822	35667	32700	33499
122	25980	33980	32710	33853
136	34346	37368	32695	33610
150	40967	38061	32707	32949
164	23088	36238	32724	32783
178	39834	36366	32713	33065
192	46713	40911	32706	32277
206	36051	33104	32727	32287
227	29806	34375	32709	33496
241	20352	33514	32722	33610
262	24125	31199	32708	32134
276	30167	31563	32713	32493
290	28008	32381	32726	31514
304	34828	31793	32716	32538
318	37087	33375	32728	32840
332	36505	31931	32722	32910
346	38469	33887	32710	31940
360	5049	31298	32735	32792
374	43041	35531	32716	33026
388	50939	26436	32708	31449
402	41345	29222	32702	32482
416	29787	27407	32732	33000
430	28525	29735	32710	31580
444	34872	29717	32745	32530
458	30550	30053	32703	32403
472	24785	30744	32717	32305
486	29449	29970	32674	32030
500	26147	29769	32678	31776
514	24951	31151	32707	34018
528	30175	32030	32721	33919
542	32886	33648	32720	33013
556	44001	33913	32693	33079
570	30707	32530	32711	32458
584	40594	32016	32706	33302
598	42220	31453	32718	32196
612	36012	32238	32710	32027
626	30287	32945	32705	33097
647	36297	32581	32694	32908
661	36698	32846	32695	32114
675	36791	35762	32702	32360
689	33051	33738	32728	33474
710	35307	33856	32707	33730
724	32925	33254	32733	32464
738	36440	35195	32700	32095
759	34307	30638	32724	33069
773	30105	31901	32699	32391
794	28851	32115	32751	32760
815	35166	31991	32712	32543
836	41647	32430	32714	32110
850	32359	28677	32722	33621
871	10404	32594	32701	33562
885	51824	37044	32724	32593
906	33846	26842	32732	32106
920	28048	26388	32736	32910
941	20971	30019	32693	32364
955	31677	27681	32707	32803
976	27177	30714	32697	33110
990	28096	30789	32701	31607
1011	31580	32849	32709	32525
1025	32887	34784	32705	31493
1046	36301	34285	32699	32648
1060	34270	36080	32714	31564
1081	37645	35516	32721	32400
1095	32421	33904	32723	31922
1116	37149	33906	32676	32790
1130	34939	33018	32705	32159
1151	36530	33963	32737	32774
1165	30700	32062	32708	32960
1186	36410	34610	32723	33463
1200	33805	32376	32703	33302
1221	32089	33745	32705	33610
1235	32439	33713	32691	33600
1256	33903	32716	32722	31553
1277	27293	33469	32700	32435
1298	32656	35636	32709	32775
1319	27647	33412	32721	32060
1340	40331	31340	32704	32949
1361	38444	32679	32703	33388
1382	10535	35774	32685	33306
1403	51847	43088	32708	32124
1424	31118	28721	32719	32294
1445	28890	28600	32708	31886
1466	27930	29263	32714	32744
1487	30334	30160	32707	32209
1508	25011	31346	32713	32958
1529	33046	32794	32698	32706
1550	34200	32156	32697	33005
1571	36761	36166	32697	31413
1592	41107	34762	32715	32228
1613	39450	35395	32719	32906
1634	40426	34179	32708	32390
1655	36425	36181	32721	33391
1676	31799	29615	32728	32513
1697	34835	30757	32714	32929
1718	35302	30082	32678	33370
1739	33953	27973	32716	33174
1760	32833	27613	32695	32105
1781	35363	28344	32722	32730
1802	27836	29156	32731	33667
1823	33555	30881	32687	32118
1844	38848	34807	32675	32406
1865	37559	37284	32674	31858
1886	19789	40793	32717	32354
1907	51775	51252	32736	32318
1928	30651	36587	32717	32315
1949	30398	35661	32727	32482
1970	26185	36760	32717	32904
1991	25886	35007	32710	33224
2012	29548	35065	32672	31476
2033	30954	36239	32722	33100
2054	32598	34776	32723	32403
2075	37865	33656	32732	32495
2096	40121	32130	32710	32511
2117	40437	30450	32701	32206
2138	38887	29417	32718	33241
2159	35432	28291	32721	33313
2180	33912	20135	32717	33320
2201	33637	25804	32704	32132
2222	32481	28052	32696	32772
2243	27873	19656	32678	32700
2264	38293	26462	32686	32214
2285	33886	29985	32682	31955
2306	31954	26181	32702	32993
2327	30071	29512	32728	32107
2348	29705	31705	32713	32895
2369	34174	36062	32706	31778
2390	37352	39200	32672	32685
2411	33745	38770	32719	31833
2432	51766	49911	32712	32625
2453	31653	35814	32717	32520
2474	26129	36480	32693	32850
2495	27589	37399	32703	32896
2516	24732	32985	32726	32365
2537	26655	49023	32688	31836
2565	28787	37285	32703	32628
2586	28484	65505	32685	32440
2614	38746	24563	32698	33580
2635	41299	44965	32702	32174
2656	39491	42882	32699	32845
2677	39636	30204	32710	33230
2705	34946	28445	32710	33097
2726	36653	4366	32710	33528
2747	33507	26714	32720	32245
2775	30779	27131	32705	31984
2796	33745	28430	32704	33267
2817	31157	29844	32711	32319
2845	28528	9019	32726	33756
2866	22327	5	32707	32586
2894	37297	6706	32705	33275
2915	35782	13645	32698	32917
2943	6275	22437	32699	33450
